Category,Date_and_Time,Keywords,Article
Entertainment,"
July 10, 2018 13:27 IST
","
I am always interested in playing characters with grey shades: Nawazuddin Siddiqui on ‘Sacred Games’
","For actors Nawazuddin Siddiqui and Radhika Apte, bagging roles in Netflix’s Sacred Games, a series adapted from Vikram Chandra’s book of the same nameand helmed by Anurag Kashyap and Vikramaditya Motwane, was a great opportunity. “It is great to get a series released in 190 countries across the world,” they say. 
Radhika Apte, who plays a RAW officer, Anjali Mathur, points out, “My character is different from the version in the book. I did not read the book since I did not want to carry any bias about the manner in which the character would shape up in the series.” She adds that one of the toughest things was to learn about officers in RAW. “Adapting to different characters is part of an actor’s job and I enjoyed essaying this character, grappling with her issues and yearning to be a field officer, like her father.”
Nawazuddin, who plays Ganesh Gaitonde, an underworld don, says, “I am always interested in playing characters with grey shades. I have never enjoyed romantic movies filled with conventional black-and-white characters. Real people have shades of grey and that must be highlighted. I think the new crop of directors in Bollywood are making movies that no longer pander to stereotypes.”
He goes on to explain that Gaitonde becomes a don due to certain circumstances. “He has an unhappy family life in a small town in India and ends up in Mumbai. Since Sacred Games is a series, it allowed us to bring about more facets of the character on screen.” 
Does he fear being typecast with gangster roles? “Not really. I have acted in three gangster movies. One of the greatest actors, Robert De Niro has acted in plenty of movies, where he played gangsters. I look at gangsters as humans and enjoy playing them. There is good and bad in everyone.”
On whether content-driven cinema is finding its voice with the rise of streaming platforms such as Netflix, Nawazuddin says, “There is an audience for all type of content in India, be it masala entertainers, content-driven series or the regular saas-bahu fare.”
"
Entertainment,"
July 11, 2018 16:40 IST
","
Delhi High Court hears plea against Netflix’s ‘Sacred Games’ that allegedly defames Rajiv Gandhi
","A petition moved before the Delhi High Court on Wednesday has sought removal of scenes and dialogues derogatory to former Prime Minister Rajiv Gandhi in the Netflix series Sacred Games.
A bench of Acting Chief Justice Gita Mittal and Justice C. Hari Shankar allowed the petition to be listed during the day, after the petitioner made a urgent mention before the bench.However the Acting Chief Justice later recused from hearing it without assigning any reason. The petition is likely to be heard by a different bench on Thursday.
The plea has sought directions to Netflix Entertainment, Phantom Films Production Ltd and the Centre to ensure removal of the allegedly offensive scenes and remarks made directly or indirectly against the former Prime Minister or his family. The plea alleged that the series, “incorrectly depicts historical events of the country”.
"
Entertainment,"
July 12, 2018 16:26 IST
","
Baggy's Kungfu Bonda comes to Madurai "," So, sometime early last year, Bhargav Ramakrishnan or Baggy as he’s better known, turned 30 and that’s when he realised adulthood had hit him. “It was significant to feel like an adult, finally. There were myriad emotions running in my mind and I started to write them down,” he says. That’s how Baggy’s first solo special shaped up. “I ended up writing a 100-minute comedy show and started touring with it last July. Titled Kungfu Bonda, it’s sure to make you roll on the floor.”
After nearly 40 shows across cities in India and Malaysia, Singapore and the UK, Kungfu Bonda is coming to town this weekend. Baggy is excited about his first show in Madurai. “I’ve never performed in Madurai before and am curious to know how the market for stand-up comedy is evolving in small towns. Kungfu Bonda has gained popularity over the past year. One reason for the show’s acclaim is that people easily identify themselves with the topic — growing old.”
As a typical Chennai boy, Baggy signed up for Engineering but was always interested in the Arts. “Right from my college days, I was active in theatre. After joining arts company Evam in 2011, I came up with a show that could be easily transported and performed in any given space,” he says. “Unlike a typical play that involves logistic issues like props, sets and a background, my show was minimal in every sense. By that time, stand-up wasn’t popular in India except in maybe Delhi or Mumbai and we called our solo shows as comedy monologue. As I approached it from a theatrical perspective, I used to direct people in comedy monologues.”
Attending ‘The Weird Ass Pyjama Festival’ in Mumbai in 2014, opened up a world of opportunities for Baggy. “I was exposed to the sheer variety in stand-up comedy and met many performers from India and abroad. I was someone who always liked being on stage and that’s when I realised that it’s high time I wrote and acted in a show on my own.” Ever since, Baggy has become one of the popular names in Chennai’s stand-up scene.
“Stand-up is a humble and spontaneous art form and is the opposite of elitist comedy. It comes from the open mike culture and offers an opportunity for anyone who wants to give it a shot. Moreover, stand-up is much about personal funny experiences that one shares and that’s why I love doing it ,” beams Baggy. “The show Kungfu Bonda retires in September, after which there will be no live performances. I will shoot it and release it online.”
The show, organised by Eight-O-Eight, is on at JC Residency, Lady Doak College Road on July 15, 6.30 pm. Tickets are priced at ₹499 and 750 and are available on baggythecomic.com. For more details call 7373000034, 8892750257 
"
Entertainment,"
July 12, 2018 13:14 IST
","
'Alexa & Katie': For teens and the teenager in you
"," Alexa & Katie is a departure from the crime shows I’ve been devouring of late. This is an absolute teen series, a genre that’s free from the clutches of violence and deceit.
Netflix is producing shows of all kinds for audiences of all ages. This latest multi-camera sitcom is targeted at the generation that is going to school now. The first episode starts off with Alexa (Paris Berelc) getting treated for cancer. She isn’t sober as the atmosphere would like to demand. Had the series been set before this time period, say at the stage of diagnosis, the stories would have been full of misery and concern. I’m not saying concern isn’t a big part of the series as it is, but the halo around the phase of recovery is generally less gloomy compared to the time it takes for the idea of cancer and the related issues to sink in.
Katie (Isabel May), from the other half of the title, is the girl who visits the hospital like she’s always known the place, the nurses, and the other patients there. By now, you might have figured that Alexa and Katie are best friends. The show doesn’t dig into their friendship through flashbacks, or throwback pictures, but grand gestures in grander scenes like Katie shaving off her head to present a face of solidarity – as Alexa loses clumps of her hair due to chemotherapy – are what make this sitcom a truly enjoyable one.
When Friends hit the world of American television twenty four years ago, critics and pop culture trackers pointed out that the all-white cast had robbed the series of tales associated with people of other races and colors. This is 2018, and we’ve sitcoms like Fresh Off the Boat, Master of None, and Alexa & Katie, where Asian-Americans are roped in as the headliners. Doesn’t this mean that the television industry in the West is broadening its scales to tell the stories of non-white people?




Alexa & Katie has a traditional TV structure. Even when the situation calls for a group hug and a loud cheer, it ends with a simple voice-over from Alexa. The ubiquitous laugh track tells you how you should consume the show as it, mostly, stays in the bubbly-zone. Throughout the 13-episode scripted series, the prism of optimism shines bright. This has got to do with how the people around Alexa look after her, and how everything turns out to be alright at the end of the day. Her mom (Tiffani Thiessen as Lori), like every other mother on the planet, constantly checks up on her; and her best friend is literally just a window away (Alexa and Katie are neighbours who go to each other’s houses via a tree that connects their bedrooms).
Though, Alexa doesn’t want to be merely defined as the sick girl, she subtly expects the people around her to be with her through thick and thin. 
And, sometimes, she uses her shaved head (an indicator of her illness), to get out of troubles. These themes are also a major part of another hit television series, Speechless, that stars Micah Fowler (he plays JJ DiMeo) as a high-schooler with cerebral palsy. JJ, too, is a naughty teenager with a tendency to pull pranks on his friends and family members. But Alexa and JJ manage to get away with it because of the empathizing lenses they are put under, and, are, instead, respected for their courage and strength despite the odds that are stacked against them.
Sitcoms like Speechless and Alexa & Katie show how the sun rises even during the darkest of times.
"
Entertainment,"
July 13, 2018 15:40 IST
","
I was initially uncomfortable in Bigg Boss: Ananth Vaidyanathan
"," Ananth Vaidyanathan is a familiar face on television, having been associated with the Super Singer show on Vijay TV. He’s now in the limelight for participating in the latest season of Bigg Boss, from which he was voted out recently. Excerpts from an interview:
You must be happy that you’re out of the Bigg Boss house. Why did you choose to enter in the first place?
 Initially, I was very reluctant to take it up. It’s such a huge show and you have no control over what would happen. I am frankly not a people’s person. I’m very shy and hyper sensitive, and I look for people I’ll be comfortable with. When I signed up for what is essentially a social situation, I knew I’d be a weak person. I succumbed to it within the first few hours in the house.
So why did you say yes?
 Because I wanted to walk through all that I was afraid of. At 62, I cannot afford to have fears. 
The three weeks inside the house saw you go through an uncomfortable environment. Your discomfort was evident.
 Yes, I was very uncomfortable in the first 72 hours. That also let to my first nomination for elimination. When you’re silent in a crowd, it is interpreted as being arrogant. So, I decided I have to come clean; and I shared with the contestants about how painfully shy I was, and how it was a big challenge for my career growth. Everyone was overwhelmed when I did that. For me, it was the breakthrough moment of self acceptance. 
Who was your confidante, with whom you discussed everything?
 Ponambalam. I used to share a lot with him. The man has a lot of innate wisdom. 
If that’s the case, why did you nominate him for the ‘jail sentence’, something that most viewers didn’t take to kindly?
 I am a very strong champion of women’s rights. It is in this background that I approached the situation. On one of the episodes, he made one statement: “Ava edhuvum yezhakka tayara iruka (She’s ready to let go of anything).” That had serious connotations and it upset me a lot. 
But posts on social media are trolling you for doing that...
 If the Ponambalam issue blows up — and I know there is a serious possibility of that happening — I just don’t care. 
Who would you bet on to become the winner of the show?
 Yashika. She has character... as does Aishwarya. They stand for something. 
So, what are your plans now, now that you’re out of Bigg Boss?
 I’ll surely get back to teaching singing at my academy. Also, I started off as a singer...so whatever years I have left, I’d like to do justice to my classical singing. 
"
Entertainment,"
July 13, 2018 15:40 IST
","
Here are the key nominations for the 2018 Emmy Awards
"," Nominations for the 2018 Primetime Emmy Awards, the highest honors in television, were announced on Thursday.
Winners will be presented their awards on September 17 in Los Angeles. The ceremony will be hosted by Colin Jost and Michael Che, performers on the satirical TV sketch show Saturday Night Live.
Following is a list of nominations in key categories:
Best Drama Series
“The Americans” FX
“The Crown” Netflix
“Westworld” HBO
“Game of Thrones” HBO
“The Handmaid's Tale” Hulu
“This Is Us” NBC
“Stranger Things” Netflix
Best Comedy Series
“Atlanta” FX
“Barry” HBO
“black-ish” ABC
“GLOW” Netflix
“The Marvelous Mrs. Maisel” Amazon
“Curb Your Enthusiasm” HBO
“Silicon Valley” HBO
“Unbreakable Kimmy Schmidt” Netflix
Best Limited Series
“The Assassination of Gianni Versace: American Crime Story” FX
“Godless” Netflix
“Patrick Melrose” Showtime
“The Alienist” TNT
“Genius: Picasso” National Geographic
Best Actor, Drama
Jason Bateman “Ozark”
Sterling K. Brown “This Is Us”
Ed Harris “Westworld”
Matthew Rhys “The Americans”
Milo Ventimiglia “This Is Us”
Jeffrey Wright “Westworld”
Best Actress, Drama
Claire Foy “The Crown”
Tatiana Maslany “Orphan Black”
Elisabeth Moss “The Handmaid's Tale”
Keri Russell “The Americans”
Sandra Oh “Killing Eve”
Evan Rachel Wood “Westworld”
Best Actor, Comedy
Donald Glover “Atlanta”
Anthony Anderson “black-ish”
Ted Danson “The Good Place”
Bill Hader “Barry”
William H. Macy “Shameless”
Larry David “Curb Your Enthusiasm
Best Actress, Comedy 
Rachel Brosnahan “The Marvelous Mrs. Maisel”
Allison Janney “Mom”
Tracee Ellis Ross “black-ish”
Lily Tomlin “Grace and Frankie”
Issa Rae “Insecure”
Pamela Adlon “Better Things”
Best Actor, Limited Series or TV Movie
Darren Criss “The Assassination of Gianni Versace: America Crime Story”
Benedict Cumberbatch “Patrick Melrose”
Antonio Banderas “Genius: Picasso”
Jeff Daniels “The Looming Tower”
John Legend “Jesus Christ Superstar”
Jesse Plemons “Black Mirror: USS Callister”
Best Actress, Limited Series or TV Movie
Laura Dern “The Tale”
Jessica Biel “The Sinner”
Michelle Dockery “Godless”
Sarah Paulson “American Horror Story: Cult”
Edie Falco “Law & Order True Crime: The Menendez Murders”
Regina King “Seven Seconds”
Variety talk shows
“Last Week Tonight with John Oliver”
“The Late Show with Stephen Colbert”
“Full Frontal with Samantha Bee”
“Jimmy Kimmel Live”
“The Late Late Show with James Corden”
“The Daily Show with Trevor Noah”
Reality Competition Program
“The Voice”
“The Amazing Race”
“RuPaul's Drag Race”
“Project Runway”
“Top Chef”
“American Ninja Warrior”
"
Entertainment,"
July 13, 2018 15:24 IST
","
Netflix topples HBO in Emmy nominations, but ‘Game of Thrones’ still rules
"," HBO’s medieval fantasy series Game of Thrones may have led the nominations for the Emmy Awards on Thursday that spanned satire to the supernatural, but streaming service Netflix knocked HBO off its 17-year pedestal as the network with the most nods.
A slew of first time Emmy contenders included Sandra Oh as the first Asian-American lead comedy actress nominee for her role in quirky spy series Killing Eve, and Rachel Brosnahan’s 1950s housewife turned comedian in The Marvelous Mrs. Maisel.
Female-led shows and stories also did well as television continued to lead the way in reflecting social change, while the likes of Donald Glover, Tracee Ellis-Ross, Penelope Cruz, Antonio Banderas, Issa Rae, Regina King, and John Legend headed a racially diverse acting line-up.
Games of Thrones, a worldwide hit, got 22 nods, including for the top prize of best drama series. It was followed by NBC’s sketch show Saturday Night Live and HBO’s sci-fi series Westworld with 21 nominations each, and Hulu’s dystopian vision The Handmaid’s Tale with 20.
Just five years after the launch of its first original series, House of Cards, Netflix ended HBO’s 17-year streak as the most Emmy-nominated network.
Netflix gathered 112 nods for shows that ranged from supernatural drama Stranger Things and British royal show The Crown to female wrestling comedy GLOW, new Western drama Godless and reality makeover series Queer Eye.
HBO, which was recently acquired by wireless carrier AT&T Inc, had 108 nominations, and noted in a statement that it was the eighth year it had gathered 100 nominations or more. NBC shows earned 78 nods.
Netflix campaigned heavily for the Emmys, the highest honours in television, and says it has budgeted $8 billion for programming in 2018.
Stranger Things executive producer and director Shawn Levy said the streaming service was a joy to work with. “They follow our lead and they don’t make us live inside a box either creatively or financially, and that is almost unheard of among networks and movie studios,” Levy told Reuters on Thursday.
The Emmy awards will be handed out in Los Angeles on September 17 hosted by Saturday Night Live cast members Michael Che and Colin Jost.
Game of Thrones will compete for best drama with last year’s Emmy champion, Hulu’s The Handmaid’s Tale, which also won nods for actresses Elisabeth Moss, Alexis Bledel, Samira Wiley, Ann Dowd and Yvonne Strahovski.
Bruce Miller, executive producer of The Handmaid’s Tale, acknowledged that the show’s vision of a theocracy where women are treated as property was hard to watch.
“You are basically writing a show about the way you pray that the world won’t go, and then it starts going that way. We sit around and pray for irrelevance,” Miller told Reuters.
Other best drama contenders include The Crown, NBC’s family drama This Is Us, Cold War spy series The Americans on FX and Westworld.
Game of Thrones was out of the running in 2017 because the show aired later than usual.
"
Entertainment,"
July 16, 2018 16:43 IST
","
The Crown: Netflix releases first look at Olivia Colman as Queen Elizabeth II
","Netflix on Monday unveiled the first image of actor Olivia Colman as Queen Elizabeth II in the third season of the hit series The Crown.
The photo shows Colman at the breakfast table, with a cup of tea.
Colman will play the role of Queen Elizabeth II for the third and fourth seasons of the show, which will showcase the queen’s middle years during Harold Wilson’s time as the British Prime Minister and Princess Margaret’s five-year affair with Roddy Llewellyn, who was nearly two decades younger than her. The show is also set to cover Prince Charles’ marriage to Princess Diana and his subsequent affair with Camilla Parker-Bowles — now the Duchess of Cornwall — and the Margaret Thatcher era.
Colman is replacing actor Claire Foy, who played the queen in her younger years, from coronation through the Suez Canal crisis. Helena Bonham Carter will play Princess Margaret in seasons three and four, replacing Vanessa Kirby.
Colman will be accompanied by Game of Thrones and Outlander alum Tobias Menzies as Prince Phillip, replacing Doctor Who actor Matt Smith. Marvel actor Paul Bettany was earlier slated to play the role, but he bowed out as he was “unable to commit” to the show because of the eight-month-long shooting schedule, according to Vanity Fair.
Season three of The Crown is set to premiere in 2019.
"
Entertainment,"
July 17, 2018 20:28 IST
","
China’s mostexpensive film an epic flop
","With a $113-million budget, the most expensive Chinese film ever made has become a flop of historic proportions, pulled from theatres on its opening weekend after bringing in a paltry $7.3 million.
Alibaba Pictures’ special effects-heavy fantasy film Asura was intended as the first instalment in an epic trilogy inspired by Tibetan Buddhist mythology, part of a drive by authorities to promote works bearing Chinese culture.
The film cost $113.5 million to make, State media said, and opened on Friday, but Chinese ticketing platform Maoyan said it only took in just over $7.3 million at the weekend. 
The estimated loss of $106 million would make it the fifth-biggest flop ever worldwide.
"
Entertainment,"
July 17, 2018 17:36 IST
","
Celebrating abstracts ","While Bengaluru is a haven for realistic painting, according to theatre artist and painter Ranji David, “We need to realise the importance of abstract art.” 
David, founder of the theatre group Organisational Theatre, is on a mission to introduce lesser-known artists. Organisational Theatre has started a documentary series, Geniuses of Bangalore. The 10 minute documentaries depict the life and work of abstract painters. “I thought I could shine a light on abstract painters.” The first video on abstract artist Bharath Rajpal is uploaded on social media where it is doing well. 
“Rajpal’s convex three-point perspective, is worth dwelling upon. My documentary is not a lengthy biography of the artist. It is a peep into their lives to introduce their work. Doing this within a 10-minute framework was a challenge.” 
Most of the abstract painters that Bengaluru is home to, according to David have not been profiled. “We have shied away from showcasing them. The works of these unsung heroes need to brought into the public eye as it would help record their work for posterity. People will then realise the strengths of abstract painting.”
And why is the theatre man dabbling with art, with a concern for paintings? He spent a good 15 years as a trainer in a top corporate and relished the way he ‘engaged’ with people. Instead of getting locked in front of a system in his routine work, his inventive urge made him quit his job for theatre. And while he was seriously directing and acting, his passion to handle the Hungarian-Indian painter Amrita Sher-Gil’s life in his theatrical production made him extend his persona to learn all about ‘abstract art’ by joining a course at Chitrakala Parishath. And his intrinsic love for the abstract soon has him take up a docu-series on these painters!
The theatre practitioner studied Theatre for Change at London School of Performing Arts and Clowning and Mindfulness from the University of Essex. “My all time passion, I realised, is theatre. I wanted to have my path chalked out this way. But what happened while in theatre with respect to Amrita Sher-Gil is incidental. I am happy that I further stretched my bandwidth for knowledge to appreciate abstract art.” David plans more educative sessions to familiarise people with the form. “It will help people figure out what makes up abstract art.” 
Regular jobs have restrictions, David feels. “When you are on your own, there is more to explore and experience.” Some of his adventures come from meeting and collaborating with theatre practitioners across the globe. “The Handlebards, the cycling Shakespeare troupe, were a real find and I’ve been able to get them to tour India.” 
David offers corporate training focusing on theatre-based interventions and conducts theatre-in-education projects. His radical handling of Shakespeare, his favourite playwright, is progressive for this contemporary age. His explorations include an adaptation of Hamlet for children, Macbeth, on corporate politics, Romeo and Juliet for young couples, Othello for married people and King Lear for senior citizens.
"
Entertainment,"
July 21, 2018 20:58 IST
","
Taylor Swift cast in film version of Cats
","Pop superstar Taylor Swift will take to the silver screen alongside Jennifer Hudson in a film adaptation of the popular hit musical Cats, reports said on Friday.
The movie is the latest project for British filmmaker Tom Hooper, who brought novel-turned-musical Les Miserables to the big screen and won an Oscar for directing The King's Speech.
Cats, composed by Andrew Lloyd Webber and featuring the classic musical ballad Memory, opened in London in 1981 and originally was staged on Broadway from 1982 to 2000, the fourth-longest run in history.
Based on poems by T.S. Eliot, Cats tells of a feline tribe — in human form on stage — called the Jellicles who decide who among them will make a fateful ascent into a new life.
Cinema industry news site Variety said that Hudson would play Grizabella, a formerly glamorous cat who longs for acceptance.
"
Entertainment,"
July 21, 2018 14:37 IST
","
I have seen many Katekars in life, says Jitendra Joshi of ‘Sacred Games’ fame
","Recently, Netflix unleashed its first-ever Indian original series, Sacred Games, starring Nawazuddin Siddiqui, Radhika Apte and Sailf Ali Khan in central roles. One of the characters of this eight-episode soap that has fascinated critics and binge-watchers alike is Katekar - a not-so-ambitious but loyal constable – played by popular Marathi theatre and film actor Jitendra Joshi.


Also read
 
 ‘Sacred Games’, a coming of age for Indian television

The story, adapted from Vikram Chandra's novel of the same name, is the story of a policeman Sartaj Singh (played by Saif Ali Khan) in pursuit of gangster Ganesh Gaitonde (played by Nawazuddin Siddiqui). The character of Katekar, Sartaj’s colleague, is flawed and yet real. His loyalty toward Sartaj is admirable and yet his dislike for a community, which eventually leads to his demise, is more than just a chink in his armour. In a telephonic interview, the actor spoke to The Hindu about his approach to the role and how life has changed post the massive success of the show. Excerpts:
(Laughs) I don’t go seeking work; in fact I am just busy living life to the fullest, and meanwhile circumstances create jobs for me. It’s too early to say. People in the industry might notice my work and more opportunities will come my way (like) just how Sacred Games happened. I took up the project because I was excited about working with Anurag Kashyap and Vikramaditya Motwane. I had no idea about Netflix’s existence until my friend Nikhil Mahajan (an established Marathi filmmaker) made me realise how big a deal this is. It’s (the online streaming site) a beast and I am overwhelmed by the number of messages and wishes I have been receiving from strangers and fellow artistes. But, I have no inhibitions about language or industry; I will take up whatever the best comes my way, doesn’t necessarily has to be Bollywood.
I have seen many Katekars in life. I grew up in Pune where my neighbour was a police constable, so a few of Katekar’s traits come from there. Then I am friends with a few policemen in Mumbai, I have observed them very closely – their belief systems, usage of abusive language and other things. Even in a normal conversation, they use cuss words and especially at home. Katekar isn’t a typical hawaldar, I kept him very human and simple. It shouldn’t look like an act but just another real person in reel scenario.




Motwane is one of the best directors to work with; he knows where to set you free and to tether you down. So there are moments and actions that were improvised, for instance a few curse words were my own addition as I speak the language (Marathi). But again, the writers of the show have done such an excellent job that just scratching the surface of the script gives you the character arc. When you work with actors like Saif (Saif Ali Khan), who has zero insecurity as an artiste, you can take liberties. So, experimenting becomes easy when one is surrounded with a team of ace players.
I love all of them, but you need guts to play Cuckoo. It will be very interesting to take on the role as a male actor, but it’s equally challenging for a female. Kubbra Sait is on top of her game and what a performance. Wow! But main Cukoo ka part karega (I would want to play Cukoo).



In Sacred Games, the apocalypse is near; there is no time to rest


I have a couple of plays to work on. First is a play written by Amir Nizar Zuabi, a Palestinian play writer-director, which is called Mai Hoon Yusuf Aur Ye Hain Mera Bhai. It’s a translated Hindi play to be performed at the Prithvi Theatre in September.
Writing is out of plain interest. I love music so much that I desire to pen down lyrics and it brings joy, but the true satisfaction I receive is through acting - it’s my passion. Having said that, acting is just a by-product of my life, it isn’t my entire life.
A few people wrote to me that they will treat police constables with respect henceforth, which I think is heart warming. There is a deep contentment in touching lives and shaping opinions, even if it’s just one person. 
"
Entertainment,"
July 23, 2018 15:46 IST
","
Rohit Roy enters the world of web series with 'Memories'
"," It isn’t everyday that an actor gets to play someone returning from a near-death experience and by a quirk of fate, has the power to travel through memories of someone else lying in comatose state. In Memories, the web series for Viu directed by Vikram Bhatt, actor Rohit Roy enacts Siddharth Sareen who’s equipped with this power and helps unravel a mystery.
Speaking to us about Memories, Roy remembers suspending his disbelief and listening in to Vikram Bhatt’s narration of the thriller: “The way Vikram Bhatt narrated it, the possibility of getting into others’ minds and tracking their memories seemed believable. It’s a well-etched character and story; when I learnt that there are cases of 37 people who’ve sprung back to life after being taken off life support for a few minutes, I was all ears. Certain things are beyond our understanding, maybe that’s why they are termed supernatural.”
He was required to be in almost every scene of Memories – either as an aggressive head of a television news channel or in spirit, witness to memories that unfold – and the actor says demarcating between the two was the key. Now that the first few episodes are out, he’s glad with the audience response. “A lot of people on twitter have noticed the nuances. When I agreed to work on this series, I instinctively felt it would be a winner,” he says.
Memories was originally designed for 10 episodes but went on to be 13. The series also helped him collaborate with Vikram Bhatt after 20 years. Of late, Bhatt’s cinematic journey has been synonymous with the Hate Story films. “I wouldn’t have minded working in one of them,” laughs Roy.
Bhatt and he have been good friends over the years and that rapport, he says, helped ease the exhaustion of an intensive work schedule. “The good thing about the digital platform is you have the entire script, unlike what happens with television. So that margin of errors is reduced. We’d be working 14 to 16 hours per day and since I am required in every other frame, it was tiring. But I won’t complain, because I knew what was expected of me. On one day I remember having a slanging match with Vikram on the sets. Since we’ve known each other for long, we didn’t make a big deal out of it,” he says.
Incidentally, it’s been 25 years since Rohit Roy was first seen on television, in Swabhimaan. He’s shifted between television, cinema and theatre before testing the web series zone. Cinema has been an unpredictable beast that continues to puzzle him. “I’ve been part of some big hits,” he says, referring to Shootout at Lokhandwala and Kaabil, “but I’ve never been able to follow up on the success with other films. I won’t lie that I got a few scripts, I am reading them and waiting for the right one etc. The truth is, barring a couple of offers that I didn’t like, nothing worthwhile came,” he admits.
The Telugu film industry has been reaching out to him on and off, he says, but he has stayed away so far. “I am scared, I have no knowledge of the language and don’t know how things work. Some truly interesting films are being made in the industry and I won’t rule out acting in a Telugu film sometime. If I set my mind on it, I can learn the language. I’ve acted in five Bengali films and recently completed my first Gujarati film,” says Roy, who will also be seen in an extended cameo in JP Dutta’s Paltan. The war drama is set in 1967 during the face-off between Indian and Chinese military forces at Nathu La and Cho La mountain passes. “I have the greatest regard for JP Dutta and I’ll even do a walk-on part for his film,” is all that Roy will reveal for now.
(Memories can be watched on Viu’s website and app)
"
Entertainment,"
July 26, 2018 15:57 IST
","
Giving a new look "," Telugu cinema has undergone a seemingly imperceptible transformation not only technically but also content wise and I credit Mahesh Babu for a tiny bit. He’s the first Telugu superstar to be seen on-screen wearing normal, classy clothes rather than the garish costumes. He ‘spoke’ rather than ‘deliver dialogues’ and there was casualness about his on-screen demeanour both disarming and charming. For Telugu directors it was always a struggle between their sensibilities and what was perceived as the audience’s taste. The change started probably with getting gifted cinematographers from the Tamil industry on board like Pawan Kalyan insisting on P.C. Sreeram for ‘Kushi’. Incidentally, the camera was cranked by Jeeva, Sreeram’s protégé for the Tamil original. Anyway with these cameramen came classy art directors who made even ‘sets’ look lived in. There were no painted hills and blue skies in the background. Cinematographers like Ratnavelu are revered because they insist on getting involved right from the script stage rather than sign because they’re paid a premium. If the rawness in ‘Rangasthalam’ was applauded then the fine blend of audience aspirations and cinematic chimera in ‘Bharat Ane Nenu’ has set the box-office on fire.
Mahesh Babu’s career, in stock market jargon is full of lower bottoms and higher tops! For every dud like ‘Sainikudu’ there was a blockbuster ‘Srimanthudu’. Growing up on a diet of Rajni and Kamal films while studying in Madras, Mahesh like many of his generation apparently aspires to be a blend of both. He hasn’t shied away from experimenting, by Telugu standards from accepting a psychological thriller like ‘Nenokkadine’ which went kaput. There was the emotional choice, ‘Brahmotsavam’ when he seemed to feel family emotions are what works and the over ambitious ‘Spyder’. All three were duds and pundits were busy writing him off but he’s back with a bang.




‘Bharat Ane Nenu’ starts with swift ‘establishment’ scenes. Bharat jogs to collect his fifth ‘degree’ in a London college like Nagarjuna in ‘Geetanjali’ and even breaks into a song after that. Things turn sombre with an uncle informing him of his father, the Chief Minister’s demise. There are sharply cut flashback sequences of his ‘never at home’ father and a doting mother who instils values in him. There’s a hint of illness when the father asks if she’s ingested her medicines. Mother passes away and enter, the indifferent stepmom. A kind uncle offers to take the lonely child to London and the expressionless father (Sarath Kumar) accedes. Cut to the present and Bharat, on a spin around town is dismayed at the constant honking, rash driving and two-wheelers driving on pavements. There’s political turmoil with his father’s friends and adversaries aspiring to usurp power. His father’s buddy and political advisor decides to thrust the crown on Bharat. The reluctant son ascending the father’s throne is as old as ‘Godfather’ or is it The Ramayana? Anyway Bharat takes his job earnestly and starts by imposing a small fortune as fines for traffic violations. This is when he’s not ogling the typical heroine slurping ice cream and giggling like she’s being tickled by an invisible being. There are the political opponents and father’s pal who turns adversary when he realises his puppet has snipped the thread. The scenes of political intrigue, chicanery and father figure turning foe are succinctly written. Of course, the producer seems to prod the director periodically to add a song here and a fight there. The fact that a good intention alone, even when in power is just not enough in politics is convincingly established. The film abounds with clichés but handled with sensitivity. The director manages to keep you engaged with some pithy lines. The reason for Bharat resigning is pretty weak though but his rant blaming the press effective.
Mahesh Babu is terrific. You can see he likes the character he’s playing and there’s great improvement in his sense of timing and dialogue delivery. He relies on his charming presence more than bone breaking stunts and dances. Prakash Raj as the wily kingmaker steals scenes effortlessly. Kiara makes a confident debut in Telugu. Ravi K. Chandran and national award winner Thiru have cranked the camera and you can see why they’re respected. They impart a touch of class to the briefest of scenes. 
The quality of art direction has improved by leaps and bounds. In the end, credit should go to Kortala Siva who’s graduated from the crass to lend a touch of class. He’s discovered the dialogue writer in himself.
‘Bharat Ane Nenu’ is unrealistic and Utopian. It’s like expecting Kamal to become the next chief minister of Tamil Nadu. Cinema is what we want to see not what reality is. I hope Siva churns out an equally engaging sequel.
sshivu@yahoo.com
"
