Category,Date_and_Time,Keywords,Article
Science & Technology,"
July 02, 2018 07:38 IST
","
PSLV bags first Australian order ","The Indian PSLV launcher has broken into a rising Australian space market and bagged its first small but promising order from Down Under. Fleet Space Technologies, an IoT (Internet of Things) startup, disclosed last week that its first 10-kg nanosatellite Centauri I would fly to space on a PSLV later this year. 
The prospect for the PSLV is in the fact that Adelaide-based Fleet plans to put up a constellation of an unstated number of tiny satellites — all of which will need a suitable, timely launch vehicle to take them to space. 
Australia is in the throes of setting up its space agency and an industry around it. Adelaide in South Australia is the current hub of this activity. The second nanosat, Centauri II, is to be launched on the U.S. SpaceX's Falcon 9 rocket later this year.
The Indian Space Research Organisation (ISRO) has planned a part-commercial PSLV flight around August. Neither Fleet nor Antrix Corporation, ISRO's business arm, could immediately say if Centauri I would go on it.
For lighter payloads
The PSLV's three versions can lift satellites of 1,000-1,750 kg to distances of around 600 km in pole-to-pole orbits. A neat launch record has made the booster a trusted and affordable space vehicle for small satellites. Big rocket players are focussed on taking heavy, multi-tonne satellites to space.
Since its first commercial launch in 1999, the PSLV has put in orbit 237 small satellites of 28 countries, About half of them are from the US. Antrix recently said it has many more orders confirmed or under discussion.
Low-cost connectivity
A news release from the Australian company quoted its co-founder and CEO Flavia Tata Nardini and said it is developing a series of 10-kg nanosatellites about the size of a shoebox to enable low-cost connectivity for agriculture, logistics, mining and other industries.
""The first satellite,"" it said, ""will establish a global network that will connect [75 billion] sensors and devices, for free."" A single nanosat can apparently cover 90% of the globe.
"
Science & Technology,"
July 03, 2018 22:11 IST
","
Indian-origin scientist gets funding for project ","An Indian-origin scientist working on a project to create a robotic hand covered in so-called brainy skin that mimics the human sense of touch has won 1.5 million pounds in funding for the project.
Professor Ravinder Dahiya, a faculty at the University of Glasgow’s School of Engineering, said the futuristic “thinking skin concept” is inspired by the real skin. 
The super-flexible, hypersensitive skin may one day be used to make more responsive prosthetics for amputees, or to build robots with a sense of touch.
Brainy skin is critical for the autonomy of robots and for a safe human-robot interaction to meet emerging societal needs such as helping the elderly, said Professor Dahiya.
Along with his Bendable Electronics and Sensing Technologies (BEST) team, the scientist has plans to develop ultra-flexible, synthetic “Brainy Skin” that thinks for itself . Brainy Skin reacts like human skin, which has its own neurons that respond immediately to touch rather than having to relay the whole message to the brain.
This electronic thinking skin is made from silicon-based printed neural transistors and graphene — an ultra-thin form of carbon that is only an atom thick, but stronger than steel. 
The new version in the making is said to be more powerful, less cumbersome and would work better than earlier prototypes.
Mimics skin morphology
Professor Dahiya explains, Human skin is an incredibly complex system capable of detecting pressure, temperature and texture through an array of neural sensors that carry signals from the skin to the brain.
Inspired by real skin, this project will harness the technological advances in electronic engineering to mimic some features of human skin, such as softness, bendability and now, also sense of touch. This skin will not just mimic the morphology of the skin but also its functionality. 
The research, dubbed neuPRINTSKIN (Neuromorphic Printed Tactile Skin), received the latest 1.5 million pounds in funding from the Engineering and Physical Science Research Council (EPSRC).
The team’s work means tactile data is gathered over large areas by the synthetic skin’s computing system rather than sent to the brain for interpretation. 
With additional EPSRC funding, which extends Professor Dahiya’s fellowship by another three years, he plans to introduce tactile skin with neuron-like processing. This breakthrough in the tactile sensing research will lead to the first neuromorphic tactile skin, or brainy skin .
To achieve this, Professor Dahiya will add a new neural layer to the e-skin that he has already been developed using printing silicon nanowires.
"
Science & Technology,"
July 03, 2018 13:51 IST
","
Mbappé scores this World Cup; a Trump devotee wants a temple and more
","19 and thriving
French footballer Kylian Mbappé has levelled up with the legendary Brazilian Pelé for scoring at least twice in a World Cup match.
But what followed his triumphs is the realisation that he’s just 19, which was then followed by a vow to donate his match salary (roughly €20,000) to charity. If that doesn’t make the world clutch at their hearts, I don’t know what will.




But the rest of us, while totally impressed, found ourselves wondering what we were doing at 19, which heralded a slew of hilarious memes of existentialism.
Twitter user @holumiede shared “I was being sent to my room at that age,” while @TheHarryMcC added, “I am also 19 and today I am eating a ham sandwich while watching Netflix on the couch.” Same, Harry, same. 
Hare Trump?
Bussa Krishna; by now, the name is familiar to Indian netizens. The guy from Telangana who literally worships Donald Trump. 
The 31-year-old farmer has gone all out, making space in his home for his Trump shrine, to which he does regular aartis. I’m already starting to gag.
His justification? That after the tragic killing of engineer Srinivas Kuchibhotla in the United States, he hoped that the regimented prayers would change the situation for Indians living there.
It’s something of nightmares, but one can kind of see he has good intention, but he’s not necessarily gotten great press for it. He’s admitted that he’s been advised to see a psychologist, especially with his plans to build a Trump temple.
As Trump would say, “SAD!”
Rants and ramblings across cyberspace
"
Science & Technology,"
July 03, 2018 12:27 IST
","
Technologies that lost the battle of time ","Over the weekend, there was a flurry of activity on the Internet as a large section of netizens witnessed the passing (or transition, depending on how you look at it) of StumbleUpon, one of the sites that defined how a large section of the online populace interacted with the web in the early 2000s. The announcement that the accounts on the site would be transitioned over to Mix, a similar content discovery platform, was met with an outpouring of nostalgia, prompting us to take a trip down memory lane to revisit some of the things from the realms of software, hardware and mobile, that were once dear but are no longer available in their original avatars.




Perhaps one of the original demonstrations of the Internet coming together to establish an alternative communication syntax; memes and rage comics were all over the Internet a few years ago, before things like Instagram filters and Animoji came along to divert people's attention. 9gag, one of the original hubs of meme-related humour, slowly transitioned to other popular content, introducing multiple new sections to aid content discovery. However, upon the website turning ten years old years old on July 1, a large section of users are trying to restore the content to that from the glory days, resulting in famous memes and rage comic storytelling making a reappearance, and dissuading unrelated posts with a cryptic 'This is not a meme' comment.




Even before 9gag's time, a large section of Internet users depended extensively on Yahoo's mail services and Messenger, the company's chat client, for communication. The rise of a new wave of Internet giants has seen Yahoo slowly fall from grace, before eventually being acquired by Verizon in 2017. Messenger itself has trudged along until now, but Verizon subsidiary Oath, which manages its digital divisions like Yahoo and AOL, has announced that the plug will be officially pulled on Messenger on July 17, striking the final nail in its coffin.




Started in 2001, StumbleUpon helped a generation navigate the Internet's murky waters long before personalised content recommendations and social media discovery pages. It used a selection of user-defined interests to constantly serve up interesting websites and content related to these interests at the press of the 'Stumble' button, leading to otherwise undiscovered spaces, like experimental music websites or mind-boggling HTML5 demos. As of June 30, StumbleUpon announced a transition to Mix, a social media-driven content discovery and recommendation platform made by StumbleUpon's co-founder Garett Camp's startup studio Expa.




In 2013, when almost every game developer from upcoming indie studios to gaming legends like Nintendo, were trying to crack mobile gaming, Vietnamese video game programmer Dong Nguyen launched a simple game about an odd flying bird trying to navigate a world similar to that of Super Mario. With a simple premise, unwieldy controls and an excruciating difficulty curve, Flappy Bird took the world by storm. By early January 2014, the game was topping app store charts and increasing Nguyen's wealth significantly, before the developer pulled the game over concerns of 'user addiction'. The game's popularity has died since, and while knockoffs exist aplenty, none of them have enjoyed the same fame as the original, with many blaming the controls or the implementation of the new titles.




Much like Yahoo, Pebble was the victim of acquisition by one of the giants in the wearable space -- Fitbit. Pebble proved that Kickstarter-funded projects can go on to be successful and that smartwatches were a niche worth exploring, with their own custom-designed OS featuring retro graphics, and promising great battery life thanks to E-ink technology. Even after Apple and Google got into the wearable space, Pebble enjoyed a solid following, but chose to be acquired by Fitbit in late 2016. Fitbit has since released its own fitness-focused smartwatches, the Ionic and most recently the Versa, but the quirky, irreverent charm that people saw in Pebble was lost in the acquisition.
"
Science & Technology,"
July 05, 2018 10:56 IST
","
ISRO’s first ‘pad abort’ test, critical for future human space mission, successful
","The first 'pad abort' test critical for a future human space mission was conducted successfully on Thursday morning, the Indian Space Research Organisation has announced. The test was conducted at the Satish Dhawan Space Centre, Sriharikota.
“The Pad Abort Test demonstrated the safe recovery of the crew module in case of any exigency at the launch pad,” the space agency said.
Describing it as a major technology demonstrator the space agency said the PAT (pad abort test) is the first in a series of tests to qualify a crew escape system technology of a manned mission in the future.
The Crew Escape System is an emergency escape measure to quickly pull the crew module — the astronaut cabin — along with astronauts out to a safe distance from the launch vehicle in the event of a launch abort.
ISRO Chairman K.Sivan said the teams also tried out at least five new secondary technologies related to satellite communication, navigation and telemetry during the test. A few more trials related to the safety of astronauts would be taken up later.
The countdown began at 2 a.m., five hours ahead of the test. At 7 a.m., the Crew Escape System with a simulated 12.6-tonne crew module lifted off from its pad.
It was propelled on its own seven specially made complex in-built rockets. In the next four-odd minutes, it reached a height of 2.7 km and curved down into the Bay of Bengal on parachutes. It landed in sea at a distance of 2.9 km from the launch centre.
Three recovery boats were sent out to retrieve the module.
The rockets are solid-fuel powered and specially designed for quickly ejecting the crew module and astronauts to a safe distance without exceeding the safe G-levels, an ISRO statement said.
Nearly 300 sensors recorded various functional aspects of the mission during the test flight.
"
Science & Technology,"
July 06, 2018 13:24 IST
","
Einstein’s gravity theory passes extreme test, says study published in Nature
"," Albert Einstein’s insights into gravity hold true even in one of the most extreme scenarios the universe can offer, according to a study.
Einstein’s understanding of gravity, as outlined in his general theory of relativity, predicts that all objects fall at the same rate, regardless of their mass or composition.
This theory has passed test after test here on Earth, but scientists have wondered whether it still holds true for some of the most massive and dense objects in the known universe, an aspect of nature known as the Strong Equivalence Principle.
The new findings, published in the journal Nature, show that Einstein’s insights into gravity still hold sway, even in one of the most extreme scenario.
To date, Einstein’s equations have passed all tests, from careful laboratory studies to observations of planets in our solar system.
 However, alternatives to Einstein’s general theory of relativity predict that compact objects with extremely strong gravity, like neutron stars, fall a little differently than objects of lesser mass.
That difference, these alternate theories predict, would be due to a compact object’s so-called gravitational binding energy - the gravitational energy that holds it together.
Withstanding tests
 In 2011, the National Science Foundation’s (NSF) Green Bank Telescope (GBT) discovered a natural laboratory to test this theory in extreme conditions: a triple star system called PSR J0337+1715, located about 4,200 light-years from Earth.
This system contains a neutron star in a 1.6-day orbit with a white dwarf star, and the pair in a 327-day orbit with another white dwarf further away.
“This is a unique star system,” said Ryan Lynch of the Green Bank Observatory in the US.
“We don’t know of any others quite like it. That makes it a one-of-a-kind laboratory for putting Einstein’s theories to the test,” he said.
Since its discovery, the triple system has been observed regularly by the GBT, the Westerbork Synthesis Radio Telescope in the Netherlands, and the NSF’s Arecibo Observatory in Puerto Rico.
If alternatives to Einstein’s picture of gravity were correct, then the neutron star and the inner white dwarf would each fall differently towards the outer white dwarf.
“The inner white dwarf is not as massive or compact as the neutron star, and thus has less gravitational binding energy,” said Scott Ransom, an astronomer with the National Radio Astronomy Observatory in the US.
Through meticulous observations and careful calculations, the researchers were able to test the system’s gravity using the pulses of the neutron star alone.
They found that any acceleration difference between the neutron star and inner white dwarf is too small to detect.
“If there is a difference, it is no more than three parts in a million,” said Nina Gusinskaia from the University of Amsterdam in the Netherlands.
This places severe constraints on any alternative theories to general relativity, researchers said.
The result is ten times more precise that the previous best test of gravity, making the evidence for Einstein’s Strong Equivalence Principle that much stronger, they said. 
"
Science & Technology,"
July 07, 2018 18:58 IST
","
TIFR researchers show how liver regulates outflow of fat
"," A grammar textbook example of a pun is the sentence “Life depends on the liver”. Indeed, the liver is a very important organ in the body since it regulates the metabolism of, among other things, fat in the form of lipid droplets.
Lipid droplets accumulate in the liver during “fasting, as in during sleep. Yet, the liver controls the release of these lipid droplets into the blood, thereby preventing excessive deposition of very low density lipids (VLDL) into the blood stream which could lead to heart disease. While this role of the liver is well known, the question of how it happens has not been addressed until recently. This question was taken up by Roop Mallik’s group at the Tata Institute of Fundamental Research, Mumbai.
In a paper published in Proceedings of the National Academy of Sciences, US (PNAS), the researchers led by Dr Mallik show that the motor protein kinesin transports lipid droplets to the endoplasmic reticulum within the liver cells, from where it is secreted into the blood. During fasting, kinesin is removed from the lipid droplets, and this ensures they do not reach the endoplasmic reticulum, nor are they secreted into the blood. This tempers the secretion of lipids from the liver during fasting and protects the organs.
In their first experiment, the group of researchers extracted lipid droplets from cells and watched them move in a test tube. There they found that when they added specific compounds that blocked the motor protein kinesin, the droplets stopped moving. “This is how we found for the first time that kinesin is a key factor,” says Dr Mallik. They published these results in the journal Nature Methods. Following this study, they experimented with rats and found the connection between regulation of lipid transport within the liver cells and that of the motor protein kinesin.
Reactive droplets
They found that the protein ARF1 (ADP-ribosylation factor 1) increased the breakdown of fats in the lipid droplets. It binds to the droplets and pinches off phospholipid molecules from their surface, thereby increasing their surface tension. This makes the droplets “reactive” and they interact more strongly with the endoplasmic reticulum. “We showed that high insulin in the fed state causes both ARF1 and kinesin to bind together to lipid droplets. This means that reactive droplets will be selectively transported to the smooth endoplasmic reticulum at the periphery of liver cells,” says Dr Mallik. Because of this, the reactive droplets can interact with the smooth endoplasmic reticulum and supply fat for the assembly of VLDL particles inside the endoplasmic reticulum. “These fatty VLDL particles will be subsequently secreted out from the liver into blood, and the fat inside will be used up in other tissues of the body to generate energy,” he explains. 
The research is relevant in times when heart disease, for instance, is such a common ailment, also aggravated by faulty diets. Revealing plans for the future, Dr Malik says, “We hope to find molecules which can change the affinity of kinesin to lipid droplets. These molecules are potential drugs that reduce fat secretion from the liver and therefore reduce the amount of fat circulating around in blood. This fat is a major cause of heart disease, diabetes and obesity.” 
"
Science & Technology,"
July 07, 2018 18:55 IST
","
Protein’s novel role in embryo implantation studied
","A large number of couples are infertile and in many cases IVF is not successful and there are repeated failures. In a latest development, Mumbai-based researchers have shown the molecular features of embryo–endometrium crosstalk that helps in embryo implantation.
The team led by Dr. Deepak Modi from ICMR’s National Institute for Research in Reproductive Health (NIRRH) has discovered that the endometrium is not a passive tissue which readily promotes embryo implantation but undergoes extensive remodelling brought about by the embryo at the time of implantation.
They discovered that a protein OVGP1 is induced in the endometrium precisely at the time when the embryo has to implant. That the embryo can implant only during a narrow window is well known. Studies carried out in mouse models showed that OVGP1 protein is expressed for a brief period that coincides with the time of implantation. It is known that the pregnancy hormone — human chorionic gonadotropin (hCG) produced and released by embryos is crucial for the implantation process.
The role of hCG hormone in inducing the endometrium to produce the OVGP1 protein became clear when the researchers studied the role of different hormones on endometrial cell lines. The cell lines were exposed to progesterone, estrogen and human chorionic gonadotropin hormone. “We found the hCG hormone induced the expression of OVGP1 protein. Progesterone and estrogen, too, had a role, though minor, whereas hCG had a major role in the expression of OVGP1. This tells that embryos signal the endometrium to express OVGP1,” says Dr. Modi, who is the corresponding author of a paper published in the Journal of Assisted Reproduction and Genetics.
To study how the protein helps in the implantation process, the researchers silenced the expression of the protein in the endometrium cell lines. They found that the expression levels of integrin proteins, which are essential for implantation, were significantly reduced in OVGP1 silenced cells. Similarly, homeobox protein HOXA10 levels too reduced significantly as did the cytokines, says Saniya Laheri from the Department of Biological Sciences, NMIMS Sunandan Divatia School of Science, Mumbai and first author of the paper.
“We found the OVGP1 protein is required for balancing the expression of genes required for implantation,” says Laheri. “We then wanted to test if the expression of the altered genes affects implantation.”
For implantation to take place the trophoblast cells (the outermost layer of the embryo) have to adhere to the endometrial epithelial cells. When the OVGP1 protein was silenced in the endometrium the adhesion of the trophoblast gets reduced. “This led us to conclude that OVGP1 in the endometrial epithelial cells is required for embryo implantation,” says Nancy Ashray from NIRRH, a co-author of the paper.
Women who had repeated IVF failure apparently had reduced levels of OVGP1 protein. “The levels of OVGP1 are reduced by 30% in women with repeated IVF failure,” Laheri says.
“This is a very fundamental research and we are now beginning to understand how the embryo and endometrium have to crosstalk. This work in long term might have implications in management of infertility,” says Dr. Modi.
"
Science & Technology,"
July 07, 2018 18:52 IST
","
Trees offer multiple benefits — don’t kill them, breed them
"," Officials in Delhi wish to fell about 17,000 fully grown trees in some parts of the city to make space for building housing colonies. And to “pacify” people who object to this tree destruction, they say that for every tree that will be felled, they will plant 10 saplings. Interesting — the minister knows it; the National Building Construction Corporation (NBCC) knows it and we all known it — that this is a stupid answer. “What you lose today, I will make up” (20 years from now? and if the saplings survive?) And this is not just in Delhi. Government and city planners in several other states do the same. This attitude shows not just ignorance but arrogance, disregard for trees and their value. It is time planners wake up and understand the value — economic, ecological, health-related and sociological — that trees offer.
Value of a tree
Way back in 1979, Dr. T.M. Das of Calcutta University estimated that the monetary value of a tree, during a life span of 50 years, amounted to about $2,00,000 (at 1979 rates). This was based on the amount of oxygen it produces, the fruit or the biomass and the timber it offers when felled and so on. For every 1 gram that a tree accumulates as it grows, it generates about 2.66 grams of oxygen. Dr Nancy Beckham of Australia, in her paper, “Trees: finding their true value”, points out that “trees and plants silently carry out their daily routine years after years, stabilizing the soil, recycling nutrients, cooling the air, modifying wind turbulence, intercepting the rain, absorbing toxins, reducing fuel costs, neutralizing sewage, increasing property values, promoting tourism, encouraging recreation, reducing stress and improving personal health as well as providing food, medicine and accommodation for other living things”. (Link: <https://www.uow.edu.au/~sharonb/
STS300/valuing/price/
pricingarticles.html>).
The Department of Environmental Conservation of New York State, USA offers numbers in this connection (see <http://www.dec.ny.gov/lands/40243.html>), along with references to scientific papers which estimate these numbers. It points out that (1) healthy trees mean healthy people: 100 trees remove 53 tons of CO2 and 430 pounds of other air pollutants per year; (2) healthy trees mean healthy communities: tree-filled neighbourhoods lower the levels of domestic violence and are safer and move sociable; (3) healthy trees mean healthy environment — 100 mature trees catch about 1,40,000 gallons of rain water per year; (4) healthy trees mean home-owner savings — strategically placed trees save up to 56% of air conditioning costs; evergreens that block winter winds can save 3% on heating; (5) healthy trees means better business — in tree-lined commercial districts, shoppers report more frequent shopping and spend 12% more for goods, and (6) healthy trees means higher property values.
The minister and the NBCC officials are smart people and they surely know all these facts. Yet for them, a mature tree is “dead urban space” and clearing 17,000 trees means real estate for building houses, colonies and shopping malls in a city that is gasping for clean air. (Delhi Greens, an NGO, estimated in 2013 that a healthy tree is worth Rs. 24 lakh a year, just with respect to its oxygen producing capacity). And for them a sapling occupies (today) about a hundredth (or even less) space. But where will they plant the saplings — where the trees were? How will they survive if construction starts already? Clearly the officials’ attitude is: ‘well, we will be gone (transferred/ retired) and do not need to answer’. What Gurgaon was then, and is now, makes the point.
Admire trees, don’t axe them
In stark contrast to their cruel attitude towards trees stand the examples of Sunderlal Bahuguna’s “chipko” movement, Saalumarada Thimmakka of Karnataka who has planted 398 banyan trees — each representing her own child, and Majid Khan and the team of biologists and horticulturists who are offering “intensive care” (injecting insecticide mix in to the phloem of each branch) to a 700 years old “pillalamarri” banyan tree near Mahabubnagar, Telangana, spanning a 4–acre canopy , which is being eaten up by termites, and bringing it back to life. (See: https://www.thehindu.com/news/national/telangana/a-tree-in-intensive-care/article24241462.ece). Should it have been cut and the 4 acre space used as real estate? 
Obviously trees offer emotional, even spiritual solace. Indian history is replete with examples — Lord Buddha, Emperor Ashoka, and the Tamil King Pari Vallal who left his chariot near a plant to help it spread its branches.
Should not Delhi then think of building houses and colonies elsewhere in the suburbs, saving these 17,000 trees? Or if at all it has to do it in Delhi, think new thoughts, but without cutting the trees (or at best sacrificing the smallest possible number)? This impossible-sounding scheme offers challenges to architects. Indeed, high rise apartments have been built elsewhere, saving trees and even including them as part of the building. Some examples are seen in Italy, Turkey and Brazil. 
India has been blessed with creative architects, both Indian and foreign, who have built houses and campuses, totally in harmony with the surroundings. The Indian Institute of Architects has about 20,000 members, we have about 80 institutions that teach architecture. Why not throw a challenge to them to come up with the best plan, offer a handsome award to the most suited and creative one, and use it to build the colony? 
dbala@lvpei.org
"
Science & Technology,"
July 07, 2018 18:50 IST
","
Human population, roads reduce effectiveness of protected areas
"," Designated protected areas such as wildlife parks and sanctuaries are effective at preventing forest loss — except when there are roads or more populous areas nearby, find scientists. 
Loss of forests is a worry in most tropical countries including India which is home to the Western Ghats, one of the world’s major biodiversity hotspots. To assess trends of forest loss in the Ghats, a team including Meghna Agarwala from Ashoka University, analysed high-resolution Landsat satellite imagery from 2000 to 2016. The teamexamined whether the forest loss correlates with factors including protection status of an area (protected area PA, versus non-PA) and proximity to roads and towns. They collected biophysical (slope, elevation etc, which play a role in patterns of forest loss), demographic (human population densities from census data) and administrative (protection status of an area) data from multiple sources, incorporating this into their spatial analysis.
The results, published in Biological Conservation, show that forest loss — though confined to only small patches — is higher in wetter areas, higher altitudes and near rivers and lakes across 89,681 sqkm of forests in the Ghats. Protected areas were 30% less likely to lose forest than non-protected areas, especially when forests were closer to roads and towns. However, the advantage of protection declined by 32% when local population densities increased.
“Interestingly, we found that the benefits of protection can be modulated by how close a forest area lies to a road or how dense the surrounding human populations are,” writes co-lead author Meghna Krishnadas of Yale University, U.S., in an email to The Hindu. “In the case of roads and protection, we found that protection reduced forest loss, but the benefit of protection diminished if the forest patch was within 4 km of a road.”
However, the results varied when the team analysed two smaller landscapes in Karnataka, hinting that local factors are important mediators of forest loss patterns. This could include how locals use forests in their vicinity and working with communities could improve long-term forest conservation, adds Ms. Krishnadas. 0“Larger studies like these can help scientists explore local degradation near roads,” says scientist P. Jeganathan of the Nature Conservation Foundation who was not part of the study but has studied wildlife roadkills in the Ghats. “It would have been interesting to explore how other linear infrastructure — like powerlines or canals — also impact forest loss. Translating this into policy would be crucial,” he adds.
"
Science & Technology,"
July 07, 2018 18:45 IST
","
IGIB find ways to reduce TB’s tissue-damaging effects
"," It is generally believed that TB bacteria make the host cells accumulate triglyceride and become lipid-rich as bacteria prefer lipids for their nutrition. Now, using human macrophage cells researchers at the Institute of Genomic and Integrative Biology (CSIR-IGIB) have shown that when TB-infected macrophages undergo necrosis (where the cell ruptures when it dies) lipids and bacteria contained in the cells are released. The neighbouring cells — both healthy and TB-infected — take up the lipids thus leading to lipid accumulation.
“Our study brings a new facet to the way the field has been thinking about pathogenesis where it was believed that because the bacteria prefer lipids for their nutrition, they make the host cell become lipid-rich. Our work points to the relevance of the incident pathology — necrosis in a granuloma result in the development of lipid-rich foamy macrophages [presence of cells with large lipid-filled vacuoles],” says Dr. Sheetal Gandotra from the Cardio Respiratory Disease Biology Unit at IGIB and corresponding author of a paper published in the journal Frontiers in Immunology.
The ability to induce necrosis is peculiar to virulent TB bacteria. The avirulent Mycobacterium bovis strain used in BCG vaccine is unable to cause necrosis; it triggers a programmed cell death (apoptosis) instead. Like the BCG strain, TB mutants that lack the capacity to induce necrosis also lack the associated capacity to induce necrosis-induced triglyceride accumulation in neighbouring cells.
When macrophages encounter TB bacteria they mount an inflammatory response wherein certain factors are secreted to help recruit other cells of the immune system to kill the bacteria. “For the first time we reported that foamy macrophages showed more inflammatory response than normal macrophages,” says Dr. Neetika Jaisinghani from IGIB and first author of the paper. As a result of the inflammatory response more macrophages are recruited to the site of infection thus exposing them to infection.
“So it sets off a positive feed-forward loop such that the inflammatory response gets amplified,” says Dr. Gandotra.
To understand the role of excess lipids in host defence strategies, the researchers added uninfected necrotic cells to macrophages that were not infected with TB bacteria. Even these healthy macrophages stored lipids from the dying cells in the form of triglycerides. The macrophages were foamy but not infected. “These macrophages did not show any inflammation till such time they were infected with TB bacteria,” says Dr. Gandotra. 
Human blood monocyte-derived macrophages, too, showed increased inflammatory response when triglyceride accumulation was increased. Central to the storage of triglycerides in macrophages is the DGAT1 enzyme (diacylglycerol o-acyltransferase). When the DGAT1 gene is silenced in the macrophage cell lines, the macrophages’ ability to accumulate triglycerides is compromised.
“Our studies show that macrophages made to store triglyceride in response to necrosis are able to mount a higher level of the inflammatory response, and if we deplete the levels of the DGAT1 enzyme, the inflammatory response of these macrophages to infection is suppressed,” Dr. Gandotra says. “Inhibitors are available against this enzyme and we plan to undertake preclinical studies.”
While the ability of the host to inhibit TB infection might not be compromised, the tissue-damaging effects of inflammation may be reduced by inhibiting the ability of the macrophages to accumulate lipids. “The work brings out the importance of the role of host lipid metabolism in increasing inflammation by foamy cells during infection, thereby bringing metabolism into perspective as a potential target for TB therapy,” Dr. Gandotra says.
“Currently, all anti-TB drugs are antimicrobials and don’t help in improving the respiratory health of TB patients, which is compromised. We are hoping that our research may help in finding a promising target to reduce inflammation in TB patients,” says Dr. Jaisinghani.
The role of lipids in altering the immune state in non-infectious metabolic disorders such as obesity is well known. But this study for the very first time reports the role of triglyceride metabolism in altering the immune state during infection.
"
Science & Technology,"
July 07, 2018 11:46 IST
","
NASA prepares to extract data as Kepler runs very low on fuel
","Scientists at NASA are preparing to download the latest bit of data stored in its plant-hunting Kepler space telescope as the spacecraft is now running “very low” on fuel.
The US space agency has placed the spacecraft in a no-fuel-use safe mode to save the remaining fuel so that data extraction can be completed, NASA said on Friday.
On August 2, the Kepler team will command the spacecraft to awaken from its no-fuel-use state and manoeuvre the spacecraft to the correct orientation and downlink the data.
Once the data has been downloaded, the expectation is to start observations for the next campaign with any remaining fuel.
But as of now, returning the data back to Earth is the “highest priority” for the remaining fuel.
 
We've paused science observations for @NASAKepler to download recent science data after receiving an indication that the spacecraft is very low on fuel as expected. Our team is monitoring the fuel closely as we expect to run out in the next few months: https://t.co/rES0NHRsmP pic.twitter.com/kthrcEiwjb

Since May 12, Kepler has been on its 18th observation campaign, staring at a patch of sky towards the constellation of Cancer it previously studied in 2015.
The data from this second look will provide astronomers with an opportunity to confirm previous exoplanet candidates and discover new ones.
To bring the data home, the spacecraft must point its large antenna back to Earth and transmit the data during its allotted Deep Space Network time, which is scheduled in early August.
Until then, the spacecraft will remain stable and parked in a no-fuel-use safe mode.
If the manoeuvre and download are successful, the team will begin its 19th observation campaign on August 6 with the remaining fuel, NASA said, adding that it will provide an update after the scheduled download.
The US space agency has been monitoring the Kepler spacecraft closely for signs of low fuel for quite some time now, and expects it to run out of fuel in the next few months.
Launched in 2009, the Kepler mission is specifically designed to survey our region of the Milky Way galaxy to discover hundreds of Earth-size and smaller planets in or near the habitable zone and determine the fraction of the hundreds of billions of stars in our galaxy that might have such planets.
Among other findings, recently 24 new planet discoveries were made using data from the 10th observation campaign, adding to the spacecraft’s growing bounty of 2,650 confirmed planets.
The Kepler space telescope, which is now 94 million miles away from Earth, has survived many potential knock-outs during its nine years in flight, from mechanical failures to being blasted by cosmic rays.
In 2013, Kepler’s primary mission ended when a second reaction wheel broke, rendering it unable to hold its gaze steady at the original field of view.
The spacecraft was given a new lease on life by using the pressure of sunlight to maintain its pointing, like a kayak steering into the current.
Reborn as “K2,” this extended mission requires the spacecraft to shift its field of view to new portions of the sky roughly every three months in what scientists refer to as a “campaign.”
Initially, the Kepler team estimated that the K2 mission could conduct 10 campaigns with the remaining fuel.
It turns out scientists were overly conservative in their estimate. The mission has already completed 17 campaigns, and since May 12, Kepler has been on its 18th observation campaign.
But scientists now know that its life is coming to end very soon.
NASA in April launched another planet-hunting spacecraft, the Transiting Exoplanet Survey Satellite (Tess).
After the Kepler space telescope, Tess is the second spacecraft which will search for planets outside our solar system, including those that could support life.
"
Science & Technology,"
July 09, 2018 17:18 IST
","
Heart of the matter
"," The house of HyperX has been cranking out some excellent hardware of late. We’ve been particularly impressed by the Cloud line of gaming headphones the company produces, like the Cloud Revolver and Stinger, which produced great sound in addition to being some of the most comfortable headphones we’ve tested. Today, we have the HyperX Cloud Stinger Core in the house, and it’s time to see if it is cut from the same cloth as its peers. 
The Stinger Core is advertised as a headset for console gamers, with the packaging declaring its affiliation with PlayStation boldly. The headset itself, which features a plastic construction, comes with blue accents that further emphasise this relationship. 
The Core features a rather short cable, clearly meant to plug into a DualShock controller and keep things neat and tidy, and the cable features volume controls and a mic mute switch. The mic itself is attached to the left earcup, and while it can swivel, it is not the detachable kind. 
The Core, while decently comfortable, is a far cry from the rest of the Cloud line-up in terms of comfort. The rigid plastic construction and foam earcups press down rather hard on the ears and the crown of the headset also features only a small, thin cushion, making this the least comfortable headset in the line-up. The fact that they do not fold up in any way means portability is not their strong suit either. 
Sound, on the other hand, is quite good, and the Core reproduced most of the media we threw at it well. It provides a decent soundstage for music playback and we found it competent while gaming, picking up little environment details and isolating sound direction well.
All things considered, while we were a little disappointed with it on the comfort front, the Cloud Stinger Core’s redeeming factor is its price. Compared to even the regular Stinger and higher variants like the Revolver, the Core is priced at a very aggressive ₹3,000 (approximately), which makes some of these trade-offs acceptable. On the whole, it is a very competent package, though we do urge that you try and get your hands on one and try it on for size before investing in it.
"
