Category,Date_and_Time,Keywords,Article
Sports,"
June 10, 2018 22:14 IST
","
Kamalraj, Ajit strike it rich
","He had planned a big jump here on Sunday. But, shortly after his first jump, a 15.75m, Tamil Nadu triple jumper K. Kamalraj felt a severe pain in his ankle. He attempted a second round, thought it was something like 16.50m but it was flagged down as a foul.
Still, Kamalraj’s first attempt was good enough for gold in the 19th Asian junior championships. India won another gold, through Ajit Kumar in the men’s 5000m, and finished third in the medals table with 17, including five gold, two silver and 10 bronze.
“My body was in top shape here. I was definitely hoping to cross 16.50m and break the National record (Arpinder Singh’s 16.45m), now I feel very bad, very sad. The ankle pain spoiled everything,” he told The Hindu.
The 18-year-old Tirupur triple jumper, who was coached by former international Nizamuddin, is now being trained by National jumps coach Bedros Bedrosian in Thiruvananthapuram. 
“I felt pain right from the first jump. Now, the doctors have told me to take a week’s rest,” he said.
Kamalraj, who has a personal best 16.41m which came last year, has already qualified for the next month’s under-20 Worlds.
There were no such worries for the Allahabad-based Ajit as he clocked a personal best 14:15.24s (previous best 14:38.10s) for the men’s 5000m gold. He had clocked a personal best in the 1500m earlier but it was only good enough for sixth place.
Meanwhile, the Indian women’s 4x400m relay team — the defending champion — was pipped at the post by Japan and had to be content with the silver.
The Indian squad, comprising Jisna Mathew, Subha Venkatesan, Nidhi Yogendra Singh and Rachna, clocked 3:41.11s.
Jisna, clearly one of the big stars of the championship with her 400m gold earlier, also won a bronze in the women’s 200m.
The results (gold medallists and Indians): Men: 200m: 1. Wei Tai-Sheng (Tpe) 21.05s.
5000m (Ind): 1. Ajit Kumar 14:15.24s; 5. Gurpreet 14:28.57.
4x400m: 1. Sri Lanka (3:08.70s); 6. India (3:12.90).
400m hurdles: 1. Shirao Yusuke (Jpn) 50.52s; 8. Aman (Ind) DQ.
High jump: 1. Tomori Kyohei (Jpn) 2.16m.
Triple jump: 1. K. Kamalraj (Ind) 15.75m.
Women: 200m: 1. Tao Yanan (Chn) 24.01s; 3. Jisna Mathew (Ind) 24.48; 7. V. Subha (Ind) 24.77.
3000m: 1. Nozomi Tanaka (Jpn) 9:04.36s (MR, OR 9:10.17); 4. Poonam Sonune (Ind) 9:37.17; 5. Seema (Ind) 10:12.33.
4x400m: 1. Japan (3:38.20s, MR, OR 3:39.24); 2. India (V. Subha, Rachna, Nidhi Yogender Singh, Jisna Mathew) 3:41.11.
400m hurdles: 1. Yoshida Kasumi (Jpn) 58.43s. 
Heptathlon: 1. Odama Karin (Jpn) 5133 pts; 6. Madhu (Ind) 4427.
"
Sports,"
June 10, 2018 22:12 IST
","
Sakshi, Vinesh to lead Indian women wrestlers in Asian Games "," 
Olympic bronze medallist Sakshi Malik and Commonwealth Games gold winner Vinesh Phogat will lead a six-member Indian women wrestling team at the Asian Games to be held in Indonesia later this year.
Sakshi, who won bronze medals in this year’s Gold Coast Commonwealth Games as well as 2016 Rio Olympics, and Vinesh were exempted from the trials by the Wrestling Federation of India because of their current form and past performances. 
Sakshi and Vinesh will carry India’s hopes in the 50kg and 62kg freestyle categories. Four other wrestlers—Pinki (53kg), Pooja Dhanda (57kg), Divya Kakran (68kg) and Kiran (72kg)—went through the trials to book their tickets for the Asian Games.
The Asian Games will be held in Jakarta and Palembang from August 18 to September 2.
"
Sports,"
June 10, 2018 21:56 IST
","
IOA president Narinder Batra seeks resolution of issues ","The Indian Olympic Association has taken strong exception to the Sports Ministry’s letter to state associations seeking conformation to the National Sports Code and principles of Good Governance. IOA president Narinder Batra, on Friday, shot off a letter to sports secretary Rahul Bhatnagar protesting the contents of the letter and its implications. 
“I am disturbed with the misinformation campaign started by the Ministry and SAI to malign me before IOA members,” Batra wrote.
Making it clear that his involvement in the committee for re-drafting the NSC (formed in early 2017) was only as president of the International Hockey Federation (FIH), Batra said, “My responsibility as president of FIH was limited only to Best International Practices in the committee and during the period of this committee and till its conclusion, I was not the president of IOA. 
“I am disturbed and disappointed to note that the Ministry and SAI are telling NSFs and SOAs that the IOA president was party to drafting of the New Sports Code, which is not true.”
He also found fault with the government of interfering in the workings of sports bodies, reminding it of the IOA’s de-recognition six years ago. “The IOA was de-recognised by IOC in 2012 and one of the reasons was interference by the government in the autonomy of the NOC and NSFs. It was recognised again only in 2014. 
“The revised IOA Statutes in 2014 had the approval of the ministry. We fail to understand what has changed between 2014 and now,” he wrote in his letter.
Further, Batra stated that the ministry had given an affidavit in the Delhi High Court that it would discuss the new draft code with all stakeholders and seek public opinion but nothing had been done so far. He also reminded the ministry of a previous meeting with then sports secretary P.K. Deb in 2013 regarding the Sports Bill which, he said, clearly mentioned that Deb had informed the IOC about the bill and a draft would be sent to the international body for consent.
He, however, ended on a positive note, seeking a meeting with the ministry to discuss concerns. “In a recent meeting on June 2, the IOA EC approved of a committee to initiate discussion with the ministry to understand concerns of Good Governance and resolve the issues,” he said.
"
Sports,"
June 11, 2018 21:43 IST
","
TN triple jumper Praveen set to go places ","With his father Chithravel and uncle good at kabaddi, it did not take long for little C. Praveen to get hooked to that sport. Chithravel also used to take Praveen frequently to Thanjavur district athletics meets where the youngster did well in the long jump.
Praveen attended the SDAT Sports Hostel trials one day and found himself in Chennai where he began specialising in the long and triple jumps under coach Indira Suresh.
On Saturday, the 17-year-old produced an impressive 16.22m triple jump as he won the Tamil Nadu State senior championship gold in Tirunelveli.
That made Praveen the world’s seventh best jumper in the under-18 category.
“Everything went perfectly on my final jump,” Praveen, who has now moved to Nagercoil after his SDAT coach Indira was transferred there, told The Hindu on Monday.
He bettered his personal best, the 15.66m at the recent junior Federation Cup in Coimbatore that helped him qualify for next month’s under-20 Worlds in Finland, with his third jump (15.67) and also had a 15.99 before the big one.
That saw him getting a call to join the National camp in Thiruvananthapuram and is expected on Tuesday.
“He has good speed, good legs and is very aggressive in his jumps. I know what he is capable of,” said Romanian Bedros Bedrosian, the long and triple jumps National coach. 
Indira and Praveen travel to Tirunelveli’s Anna Stadium, a two-hour bus ride away, thrice a week as there is a synthetic track there.
Praveen is also preparing for the Youth Olympics’ Asia qualification meet which begins in Bangkok on July 4.
“My goal is to do 16.50m this year,” he said. That really sounds good!
"
Sports,"
June 11, 2018 21:41 IST
","
Echevarria unleashes a monstrous leap ","Cuban teenage star Juan Miguel Echevarria won the long jump at the Stockholm Diamond League meet on Sunday with a monstrous wind assisted 8.83 metres.
In front of a 15,000 crowd in the Olympic stadium, the World indoor champion produced his stunning leap on his sixth and final effort to come just 12-centimetres short of American Mike Powell’s 8.95m world record.
Despite the excessive tail wind meaning the jump won’t last in the record books, it brought gasps from the crowd and demonstrated the incredible potential of this 19-year-old, who is now reaching distances not seen in international long jump competitions for a decade.
World No.1 Luvo Manyonga of South Africa — beaten by two centimetres in March for the indoor World title — came a distant third with 8.25m. American Jeff Henderson was second with 8.39m.
Already, though, Echevarria has big ambitions on his mind. “I’m not thinking about nine metres. I’ll have to work very hard to achieve that, it’s an enormous barrier.”
Abderrahman Samba continued his stunning form in the 400m hurdles with a run of 47.41s to beat World champion Karsten Warholm of Norway (47.81s) into second.
Samba, a Mauritanian who now runs for Qatar, not only improved his personal best but also set a new Asian record. “I was looking for something special and I got it today,” said Samba, 22, who has four Diamond League wins from four this year.
In the 200m, world champion Ramil Guliyev, the Azerbaijan-born Turk, won in a time of 19.92s. World indoor 60m champion Murielle Ahoure of the Ivory Coast was upset by Briton Dina Asher-Smith (10.93s) in the women’s 100m, though.
The results (winners only): 
Men: 100m: Hassan Taftian (Iri) 10.07s; 200m: Ramil Quliyev (Aze) 19.92; 800m: Peter Bol (Aus) 1:44.56; 5000m: Gaseleon Barega (Eth) 13:04.05; 400m hurdles: Abderrahaman Samba (Qat) 47.41. 
Long jump: Juan Miguel Echevarria (Cub) 8.83m; Pole vault: Armand Duplantis (Swe) 5.86m; Discus: Fedrick Dacres (Jam) 69.67m.
Women: 100m: Dina Asher-Smith (GBr) 10.93s; 400m: Salwa Eid Naser (Brn) 49.84; 800m: Shume Chaltu Regasa (Eth) 2:01.16; 1500m: Gudaf Tsegay (Eth) 3:57.64; 100m hurdles: Brianna Rollins (USA) 12.38.
High jump: Maria Kuchina (Rus) 2.00m; Long jump: Lorraine Ugen (GBr) 6.85; Pole vault: Sandi Morris (USA) 4.86.
"
Sports,"
June 12, 2018 21:35 IST
","
Satish’s stunning show in 5000m
","M. Satish Kumar of Coimbatore came up with a stunning show in the men’s 5000m in the just concluded 91st Tamil Nadu State senior athletics championship at Tirunelveli.
He is just 17 and probably there may hardly be anyone of his age to have come up with such a performance in a big-ticket meet like this. 
A plus two student of Rathinapuri Corporation HSS, Satish stopped the clock at 15:15.30s for the gold.
He further added the 10,000m silver to make it doubly sweet for his coach S. Vairavanathan of the Genesis Sports Foundation here.
“This is just the beginning. He will come up with even better performances in the years to come,” said Vairavananthan. 
The 10,000m medal was a bonus as his pet events are the 3000m and 5000m,” he added.
Vairavanathan said Satish showed interest in participating in a marathon race a couple of years ago. “I could see the spark in his eyes; so I picked him up and trained him to this level.”
The coach was obviously pleased as Satish overcame some experienced runners in the field. 
“He was able to do that because he was willing to spend long hours in training. He is blessed with a good stride and style, but the big plus is his amazing lung-capacity. So be prepared for many more surprises.”
"
Sports,"
June 12, 2018 21:12 IST
","
Vijay will look to regain form
","Olympic silver medallist Vijay Kumar will attempt to regain his confident trigger in rapid fire pistol when he opens competition in the 18th Kumar Surendra Singh shooting championship here on Wednesday.
It has been a struggle for Vijay, who has been out of the National squad in recent times, as he has not been able to reach even the ‘Minimum Travel Score’ of 579. In fact, Vijay had shot 566 and 567 in the last two trials. His attempt to revive fortunes by competing in the MQS section of the Munich World Cup did not fructify, as his pistol box was misplaced by the airlines when he reached Munich. Anish Bhanwala and Neeraj Kumar will also be in the fray.
That the World Championship team can have only 10 shooters in all for five of men’s pistol events, would make it difficult for the fringe shooters to make the cut.
Along with the 25m rapid fire pistol, competition will open in the men’s 10-metre air rifle, which will feature junior and youth sections. 
There will be about 600 shooters, which has forced the organisers to arrange eight relays of 70-odd participants each, and hold the air rifle finals on Thursday.
"
Sports,"
June 13, 2018 22:43 IST
","
Kabaddi Masters Dubai from June 22
","India will compete in the six-nation Kabaddi Masters Dubai tournament, which commences at Dubai on June 22. The nine-day tournament, conducted by International Kabaddi Federation (IKF), also features Pakistan, Republic of Korea, Iran, Argentina and Kenya. 
Matches will be held at Al Wasl Sports Club, and will be telecast live on the Star Sports network.
Srinivas Reddy, Indian team coach, said, “We are very proud that our sport has grown to this scale internationally. Kabaddi Masters Dubai will give us the chance to go up against the best teams. We look forward to proving ourselves once again, and we will go all out to win the trophy.”
IKF president Janardan Singh said, “IKF looks forward to exploring options for a comprehensive international kabaddi calendar that is active annually, successfully pinning kabaddi across the world map. Kabaddi Masters Dubai is our first step in that direction.”
"
Sports,"
June 13, 2018 22:04 IST
","
US Open: Shubhankar confident ","Shubhankar Sharma was all fired up after attending a dinner hosted by Ernie Els, the captain for the 2019 Presidents Cup, and looked desperate to produce a fine show at the US Open, which tees off at the Shinnecock Hills on Thursday. 
“This is one Major I have tried to qualify for in the past and failed to do so. So, it was very satisfying to do so this time. I had a good weekend at the Colonial (tied 20th) but was disappointed to miss the cut at the Memorial. In hindsight it made me more determined to do well at the US Open qualifiers in Columbus,” said Shubhankar. 
Talking of the course, Shubhankar said, “I have heard and read a lot about this course and I know it is a tough test but I love such challenges and this is what pro golf is all about. I am looking forward to it and hopefully I will be able to make a mark on the weekend.” 
While Shubhankar is the focus of Indian and Asian fans, the world is waiting with bated breath to witness how Tiger Woods performs at his first US Open appearance since 2015. The US Open is also the event where Woods won his 14th and last Major in 2008. 
Woods has had some good finishes this season, including a close second at the Valspar Championship
Woods, apart, there will be a lot of interest in how the other ‘veteran’ Phil Mickelson does. This is the only Major Mickelson has not won despite coming second numerous times. Dustin Johnson, who reclaimed his World No 1 spot last week, Justin Thomas, Rory McIlroy, Jordan Spieth, Rickie Fowler, Masters champion Patrick Reed and defending champion Brooks Koepka are all raring to go in the ‘peoples’ Major.
"
Sports,"
June 13, 2018 22:03 IST
","
Soumya Swaminathan, who said no to 'hijab', glad her stand has been noted ","Soumya Swaminathan is overwhelmed by the response she has received following her decision to pull out of the Asian team chess championship to be held in Iran from July 26 because she doesn’t want to wear a hijab.  
“When I posted on my Facebook page that I was withdrawing from the Indian team for the Asian event because I did not wish to be forced to wear a hijab or burkha, as I see it as a violation of my human rights, I never imagined that I would be trending on Twitter,” Soumya, a former World junior champion, told The Hindu over phone from Pune on Wednesday. “I am happy to get so much support for my decision and that people in India have become aware of the issue.”
She said the decision wasn’t difficult at all. “I had written to the organisers in Iran asking them whether any exception could be made about wearing the hijab, but they replied in the negative, very politely,” she said. “When I played in Iran seven years ago, I had felt very uncomfortable playing with a hijab. I had decided then that I would never compete in a tournament in which such dress codes were in place.”
She is not the first chess player to have taken such a stance.
 Some top players, including reigning champion Mariya Muzychuk of Ukraine, had boycotted the Women’s World championship held in Tehran last year. The United States champion Nazi Paikidze-Barnes had even started a petition to relocate the tournament, citing religious and sexual discrimination. 
“I had signed the petition,” said Soumya. “I believe that sports bodies should ensure that major events are held in countries where freedom for the participants is not denied.”
"
Sports,"
June 13, 2018 21:59 IST
","
TOPS: Divij in, Bhambri out "," Yuki Bhambri’s decision not to participate in the Asian Games and instead concentrate on his professional career has resulted in the Sports Ministry dropping him from the list of athletes funded and supported under the Target Olympic Podium Scheme (TOPS) (TOPS).
Instead the Mission Olympic Cell (MOC), responsible for periodic review of performances and training, competition and equipment needs, has included 32-year-old doubles specialist Divij Sharan till the Asian Games. Divij is currently ranked 43 on the ATP doubles tour. 
The committee also sanctioned ₹26.03 lakh as coach and physio expenses for Rohan Bopanna for 12 weeks. Weightlifter Sanjita Chanu, under suspension for a doping violation, has also been dropped from TOPS.
"
Sports,"
June 13, 2018 21:58 IST
","
Wrestling team for Asian junior event
","The Wrestling Federation of India on Wednesday named the team which will represent the country in the men’s competitions of the Asian junior championship to be held in New Delhi from July 17 to 22.
The team: 
Freestyle: Naveen (57kg), Suraj (61kg), Karan (65kg), Sachin Rathi (70kg), Sachin Giri (79kg), Deepak Punia (86kg), Sombir (92kg), Nasir Hussain (97kg), Mohit (125kg).
Greco Roman: 
Vijay (55kg), Sachin Rana (60kg), Manjeet (63kg), Malkit Hooda (67kg), Kuldeep Malik (72kg), Sajan (77kg), Sanjeet (82kg), Sunil (87kg), Viresh Kundu (97kg), Aryan Panwar (130kg).
"
Sports,"
June 13, 2018 21:55 IST
","
Football shadow looms over UTT season 2 "," With the football World Cup looming over it, the CEAT Ultimate Table Tennis (UTT) promoters would be hoping that at least their fraternity does not turn its back on the tournament’s second edition, which will commence on Thursday at the Shree Shiv Chhatrapati sports complex.
Joao Monteiro, the Portuguese veteran who will be leading Maharashtra United, will be hoping to avenge last year’s semifinal loss to eventual champion Falcons TTC during the tournament-opener even as the 34-year-old veteran will also be keeping an eye on Friday night’s World Cup clash between Portugal and Spain.
After all, Cristiano Ronaldo used to be his sparring partner at times during Monteiro’s first stint with the Sporting academy in Lisbon. Monteiro recalls that Ronaldo, who also was at Sporting, would be a regular in the table tennis hall. 
“Ronaldo enjoyed playing table tennis. Almost everyday before practice, he would come with a few friends and play with us. Even now he mentions table tennis as his hobby,” Monteiro told The Hindu after his team’s training on Wednesday. 


Having led Portuguese table tennis’ rise, thanks to the team’s fifth-place finish at the London Olympics in 2012 and the team gold at the European championship two years later, Monteiro is chuffed to be among the most sought-after sportspersons in Portugal besides footballers. But he still has a regret of sorts.
“I am a team match lover. I love playing for somebody than playing for myself,” Monteiro says. “This is my sport. Yes, it is primarily an individual sport but many competitions are team events. I love playing team matches. Many time when I speak with friends, I feel maybe I am not in the right sport because I love playing team sport. But I have learnt to deal with it.”
Maharashtra United would be hoping the veteran would help them get off the blocks by upsetting the defending champion come Thursday.
"
Sports,"
June 13, 2018 18:49 IST
","
Prajnesh posts biggest win of career ","Prajnesh Gunneswaran posted the biggest win of his career as he beat world number 24 Denis Shapovalov on Wednesday in the Stuttgart Open, an ATP 250 event.
Prajnesh prevailed over the Canadian 7-6(6), 2-6, 6-3 in an hour and 48 minutes in his maiden ATP World Tour level event to set up a second-round match against Argentina’ Guido Pella on Thursday. A win here could set up a possible match against Roger Federer in the quarterfinals.
“I couldn’t have asked for a better start to the grass court season. In the first set, I was serving well and he was a bit slow which helped me take it,” said Prajnesh.
“In the second set, I played one loose game and he capitalised while I couldn’t convert the breakpoint chances I had. But in the third set, I got my return games going and raced to a 5-0 lead and could have closed it out sooner but still I am very happy with the way it turned out.”
Speaking on the pain of missing out on the French Open, Prajnesh said, “I felt bad for a few days and I did not compete well in that challenger tournament, but I got over it quickly.”
"
Sports,"
June 13, 2018 16:58 IST
","
Surf’s up ","With pale yellow surfboards tucked under their arms, a group of youngsters head to the sea at Rushikonda. They hop on top of the surf boards and fearlessly tame the waves. Amidst the rush of tourists, seafood restaurants and fast-food vendors, a small community of boys from the neighbouring fishing village has transformed this sleepy coastal destination into a popular surfing spot. And training them since 2006 is Melville Smythe, the man who started the Waveriders’ Surf School (WSS) and brought about a change to the lives of 15 kids from the fishing community. 
While the boys of WSS have had their special moments when international cricketers and expert surfers came down to the coast to surf with them, the young surfers are nurturing a different dream today. They aspire to represent their country in the Olympics some day. With surfing set to make its much-anticipated foray into Olympics in 2020 in Toyko, the young wave riders feel that they may finally have their moment in the sun. Like the waves he has braved to conquer, Smythe waded through a sea of challenges to set up the Waveriders’ Surf School — which has hosted names such as Jonty Rhodes, Paddy Upton and Sam Billings from the international cricketing fraternity. “The initial challenge was to bring about a change in the mindset of these kids who would often resort to begging on streets and frequently bunked school. It took a while for me to convince them to pick up the surfboard to make a living out of it. The sport helped discover many hidden talents among the kids,” says the 55-year-old national level surfing and sailing expert, who is currently associated with the Sports Authority of Andhra Pradesh. And now, he is hoping to draw the attention of the State Government to host a surf festival in the city and more importantly, get some financial backing to make the dreams of the young talented surfers come true. 
A prodigy
Twenty-year-old Kalyan Rayithi, who hails from the fishing community, would have taken to his family profession had it not been for the surfboard that he discovered as an 11-year-old. Over the past decade, Rayithi has won several national level competitions held in Mahabalipuram (Tamil Nadu), Puri (Odisha) and Puducherry. But his most memorable moment was when Jonty Rhodes came up to him at India’s top surfing competition Covelong Point Surf, and introduced him to the media as a “surfing prodigy”. A first year student of business administration, Rayithi’s heart lies in surfing. But what’s holding him back is the exposure and lack of funds to travel to some of the country’s best surfing locations and participate in competitions. One of his biggest achievements is the surfboard he won while competing with international surfers in Puducherry in 2012. He was ranked No. 1 in his category then. After that incident, Rayithi had accompanied Rhodes and his family on surfing vacations to Kerala. Rhodes knows most of the young surfers of Rushikonda by their names. “He once told me that he loves surfing more than cricket,” says Rayithi. 
From a mix of epic waves to beautiful, small glassy swells, time and again the waters of Rushikonda have been termed as a ‘surfer’s delight’. There are tourists from across India and passionate surfers from countries like France, USA and South Africa who have traced their way to the sands here. India has about two dozen listed surfing spots, mostly clustered around the South of the country. 
Rushikonda beach features on the list of the popular surfing site magicseaweed.com that gives surfers all the required information about the swell consistency and wind overview. 
Promising future
The last time cricketer Paddy Upton came to the city to surf, he was floored by the passion of the small community of surfers at Rushikonda who were trying to popularise the spot. In an earlier interview he had said, “There are five or six places that are known for surfing in India and Visakhapatnam has the potential to be right on top of the list. It has great waves and a fantastic beach,” and added: “If international cricketers come here and get floored by the beauty of the waves in Rushikonda, I can promise you that it will be great for you guys as well. Just give it a try.” While the Tokyo Olympics may be too early for the region’s young surfers, the future certainly seems bright. 
The bigger challenge now plaguing the surfing community is the garbage strewn beaches that are a big blow to the image of this surfing hub. This year, Rhodes and other cricketers gave the coast a miss when they came down to India for the IPL. 
"
Sports,"
June 13, 2018 12:35 IST
","
Protesting compulsory hijab rule, Soumya Swaminathan pulls out of Iran chess tournament "," Woman Grandmaster Soumya Swaminathan has withdrawn from the Asian Nations Cup Chess Championship to be held in Iran next month objecting to the country’s compulsory headscarf rule.
In a Facebook post last week, city girl Soumya, who had won the World Junior Girls’ Championship in Argentina in 2009, called the Iranian law of “compulsory headscarf to be in direct violation of my basic human rights, including my right to freedom of expression, thought, conscience and religion.”
“I do not wish to be forced to wear a headscarf or burqa. I find the Iranian law of compulsory headscarf to be in direct violation of my basic human rights, including my right to freedom of expression and right to freedom of thought, conscience and religion. It seems that under the present circumstances, the only way for me to protect my rights is to not go to Iran,” said the 29-year-old in her post which went viral on social media. 
The tournament is to be held in Hamadan from July 26 to August 4. 
 Swaminathan, ranked 97 in the world among women chess players, further remarked that she was “disappointed” to see that player’s rights and welfare being given scant importance while organising official championships.
Rebuking chess authorities for not taking the players’ considerations into account while choosing venues, Swaminathan said: “I understand the organizers expecting us to wear our national team dress or formals or sporting attire for our games during official championships, but surely there is no place for an enforceable religious dress code in Sports.”
She further asserted that despite certain compromises a sportsperson might make, “some things could not be compromised upon.”
In 2016, Indian pistol shooter Heena Sidhu had similarly pulled out of the Asian Airgun Shooting Championship in Iran owing to the compulsory hijab rule for women athletes.
In 2016, Georgian-American chess champion Nazi Paikidze boycotted the world championship in Tehran, taking to Instagram to call the hijab law “oppressive”.
In 2017 the Iranian Chess Federation banned 19-year-old Dorsa Derakhshani – the country’s second woman international chess master - for attending competitions abroad without wearing the headscarf, compelling her to play from the U.S. side.
"
Sports,"
June 16, 2018 22:36 IST
","
Smashing outing for Manika, Sathiyan at UTT
","Golden girl Manika Batra and giant-killer G. Sathiyan showcased their readiness to take over the mantle of Indian table tennis from veteran A. Sharath Kamal at a packed Shri Shiv Chhatrapati Sports Complex auditorium on the third night of the CEAT Ultimate Table Tennis.
Thanks to Batra and Sathiyan Dabang Smashers cruised to a comfortable 14-7 win over fancied Warriors.
After struggling to find her rhythm, Batra changed tactics effectively to force left-handed Austrian and World No. 18 Sofia Polcanova into committing mistakes.
Batra also raised her game to win the golden point in the opening and the deciding games.
Sharath tried his best to get Warriors back into the match by pocketing the opening game against Japan's Yoshida Masaki. But the World No. 27 was too consistent to handle for Sharath.
Once Sharath and Hana Matelova conceded tamely to Sathiyan and Sakura Mori in the mixed doubles, the result was all but sealed.
Sathiyan then upset Chin-Yuan Chuang of Chinese Taipei in the penultimate rubber. He not only matched the World No. 15 rally for rally, but also won most of the long rallies to register one of the most memorable victories of his career.
The results: Dabang Smashers bt Warriors 14-7 [Manika Batra bt Sofia Polcanova 11-10, 5-11, 11-10; Yoshida Masaki bt A. Sharath Kamal 7-11, 11-8, 11-8; G Sathiyan & Sakura Mori bt Sharath Kamal & Hana Matelova 11-2, 11-5, 11-10; Cedric Nuytinck bt Aruna Quadri 11-4, 11-9, 2-11; Sakura Mori lost to Sofia Polcanova 4-11, 4-11, 8-11; G. Sathiyan bt Chin-Yuan Chuang 11-7, 11-6, 7-11; Adriana Diaz bt Pooja Sahasrabudhe 11-7, 11-9, 11-7].
Sunday's fixtures: Maharashtra United vs RP-SG Mavericks, 7 p.m.
"
Sports,"
June 16, 2018 22:15 IST
","
Squash: Impressive show by juniors
"," Indians put up an impressive show in the Technoform Lion City junior squash open by winning two titles and earning a runner-up place in another age category here on Saturday.
The two winners came in the under-11 category with Guruveer Singh in the boys’ and Anahat Singh in the girls’ section getting the honours. 
Guruveer Singh defeated Jayden Oon of Malaysia 11-8, 11-7, 11-4 in the final while Anahat beat Singapore’s Simmy Ong Zhe Sim 11-5,11-9, 11-2.
In the boys’ under-19 section, Rutvik Rau lost to Sanjay Jeeva of Malaysia. Sanjay won 11-6, 11-8, 12-10.




"
Sports,"
June 16, 2018 22:11 IST
","
Meghana and Tejas Krishna get mixed air rifle gold
","Meghana Sajjanar was at her fighting best as she took Karnataka to the mixed air rifle gold, partnering Tejas Krishna Prasad, in the 18th Kumar Surendra Singh shooting championship at the Dr. Karni Singh Range, Tughlakabad, on Saturday.
After qualifying second, 1.2 points behind Maharashtra, Karnataka jumped into the lead in the climax after trailing Punjab which had Anjum Moudgil and Arjun Babuta in its ranks.
Karnataka finished strongly, pushing Punjab to the second spot 3.4 points behind.
The results: Mixed team 10m air rifle: 1. Karnataka (Tejas Krishna Prasad, Meghana Sajjanar) 495.9 (832.7); 2. Punjab (Anjum Moudgil, Arjun Babuta) 492.5 (831.0); 3. Maharashtra (Omkar Ukirde, Neha Bhane) 429.9 (833.9).
Juniors: 1. Rajasthan (Manini Kaushik, Divyansh Panwar) 497.3 (832.7); 2. West Bengal (Mehuli Ghosh, Amartya Mukherjee) 495.8 (827.5); 3. Madhya Pradesh (Aishwarya Tomar, Yana Rathore) 433.3 (822.0).
Youth: 1. Rajasthan (Manini Kaushik, Divyansh Panwar) 496.5 (832.7); 2. Madhya Pradesh (Aishwarya Tomar, Mansi Kathait) 496.4 (820.0); 3. Uttar Pradesh (Ramanya Tomar, Chinmai Gupta) 430.6 (822.8).
Trials-5: 25m sports pistol: Women: 1. Anita Devi 28 (571); 2. Annu Raj Singh 26 (570); 3. Anisa Sayyed 24 (580).
Junior women: 1. Abhidnya Patil 27 (571); 2. Arunima Gaur 23 (561); 3. Muskan 21 (565).
"
Sports,"
June 16, 2018 22:09 IST
","
Dustin Johnson has history on his side at the US Open
"," Dustin Johnson has history on his side going into the weekend at the U.S. Open golf. 
Johnson became the seventh player to lead by at least four shots after 36 holes in more than a century of this 72-hole championship. Only one player failed to win the trophy, and that was in 1909 when Tom McNamara sputtered on the weekend. 
Johnson was the only player under par 4-under 136 and led by four shots over Scott Piercy and Charley Hoffman. 
Three major champions were within five shots Henrik Stenson, Justin Rose and defending champion Brooks Koepka. The sun was out, and there was just enough wind in the Hamptons for Shinnecock Hills to remain the tough test it has been over the opening two days. 
The scores: 136 - Dustin Johnson 69-67; 140 - Scott Piercy 69-71, Charley Hoffman 71-69. 
141 - Tommy Fleetwood 75-66, Henrik Stenson 71-70, Justin Rose 71-70, Brooks Koepka 75-66, Ian Poulter 69-72; 142 - Russell Henley 69-73, Rickie Fowler 73-69; 143 - Marc Leishman (AUS) 74-69, Matthew Fitzpatrick 73-70, Charles Howell 71-72.
"
Sports,"
June 16, 2018 07:46 IST
","
Ayhika and Manav cause a flutter
","The second day of the CEAT Ultimate Table Tennis belonged to the Indians as Ayhika Mukherjee and Manav Thakkar stunned top paddlers during the RP-SG Mavericks and Empowerji Challengers contest on Friday.
While Ayhika set the tone for Mavericks’ victory by surprising World No. 20 Lee Ho Ching of Hong Kong in the opening rubber, rising star Manav overpowered the China-born Ukrainian Kou Lei, the World No. 33, to pull things level for Challengers.
In the other matches, Harmeet Desai stretched Tiago Apolonia before losing 11-10 in the final game, while local girl Divya Deshpande, making her UTT debut, gave the fans at the Shree Shiv Chhatrapati sports complex plenty to cheer about despite going down to the seasoned Sabine Winter. Mavericks, though, had little trouble in winning the tie, with Winter sealing the deal by winning the opening game. 
Ayhika, after losing the opening game, used her long pimples to upstage Ching. She also minimised her errors, keeping her more fancied opponent under pressure. Manav then registered probably the biggest victory of his career by not letting Lei get into any rhythm. 
The results: RP-SG Mavericks bt Empowerji Challengers 13-8 (Ayhika Mukherjee bt Lee Ho Ching 4-11, 11-2, 11-5; Kou Lei lost to Manav Thakkar 4-11, 7-11, 11-10; Harmeet Desai & Doo Hoi Kem bt Arjun Ghosh & Lee Ho Ching 11-9, 11-8, 10-11; Mattias Karlsson bt Simon Gauzy 8-11, 11-7, 11-7; Doo Hoi Kem bt Georgina Pota 11-1, 11-8, 6-11; Harmeet lost to Tiago Apolonia 11-8, 6-11, 10-11; Sabine Winter bt Divya Deshpande 11-8, 11-9, 11-5.
Saturday’s schedule: Warriors vs Dabang Smashers, 7 p.m.
"
