Category,Date_and_Time,Keywords,Article
Politics & Governance,"
May 02, 2014 01:47 IST
","
Government control over Sosale Vyasaraja Math pays dividends
","The 13th century Sosale Sri Vyasaraja Math is now firmly under the control of the Karnataka government, and pilferage from the temples and other infrastructure of the math has been checked even as efforts are on to recover some of the immoveable assets which are said to be in the possession of some people.
The government-appointed administrator of the math, K. Jairaj, told The Hindu that while all the properties of the math in Karnataka had been identified, there were still vast properties in Tamil Nadu and Andhra Pradesh and efforts were on to take control of them even as identification of the properties and their valuation was in progress.
The State government appointed an administrator for the math, for a two-year term, in May 2012 after a series of complaints over misappropriation and misuse of the math’s properties. Given the fact that the task is incomplete, there is the likelihood that the term of the administrator will be extended. The former Chief Justice of India M.N. Venkatachaliah is the chairman of the advisory committee which has been constituted to guide the administrator.
Mr. Jairaj said the math had received huge donations for several centuries, including gold jewellery dating back to the Vijayanagara rulers. Some of its prime properties had either been alienated or even rented out for a paltry income by the seers of the math over the last few decades. Some of the properties that have been recently recovered include a choultry comprising nearly 45 rooms at Tirumala. With the support of the Tirumala Tirupati Devasthanams “we have been successful in recovering the property”. There were still some prime properties in Chennai and other places, and efforts were on to recover them, he said.

Reorganisation

Giving details of the action initiated to take back the properties and restoring administration in the branches, he said, “Since the takeover of the administration there has been a comprehensive administrative and financial reorganisation of the math, and properties belonging to the institution are being safeguarded. The total income of the math is now Rs. 4.88 crore with a net savings of Rs. 1.25 crore. The math owned more than 3,000 acres of land near Bidadi in Bangalore Rural district and these valuable lands are now in the possession of unauthorised persons.
Improvements have been made at the math’s branch on Govindappa Road in the city, Mysore, Sosale, Srirangapatna and Tirumakoodalu in Mysore district. Works would be taken up on Tirumala in Andhra Pradesh, one of the major revenue earning centres, and Bannur in Mysore district, Kanakapura in Bangalore Rural district and Mulbagal in Kolar district.
Devotees have requested for providing facilities at Srirangam in Tamil Nadu. Borewells would be sunk at Vyasarajapura and Sosale in Mysore district. The wages/salaries of priests, managers and other sub-staff had been increased through two pay revisions. The allowance of Rs. 50,000 a month which was paid to the seer has, however, been suspended since he was reportedly in receipt of income from some of the properties.
"
Politics & Governance,"
May 02, 2014 01:45 IST
","
Four members to be nominated to Karnataka Council after poll results
","Governor H.R. Bhardwaj on Thursday reportedly asked Chief Minister Siddaramaiah to commence the process of nominating four members to the Legislative Council immediately after the declaration of the Lok Sabha election results.
Mr. Siddaramaiah, who was busy in electioneering for nearly two months, made a courtesy call on the Governor on Thursday and discussed various issues, including filling vacancies in the Legislative Council, according to sources close to the Chief Minister.
Terms of four members nominated by the erstwhile Bharatiya Janata Party (BJP) government — S.R. Leela, Doddarange Gowda, M.R. Doreswamy and B. Shivappa — will end on June 20. Incidentally, Mr. Bhardwaj’s term comes to an end on June 21.
Mr. Siddaramaiah took up the issue of nominations ahead of sending formal proposals to the Governor to avoid any embarrassment in the event of the latter refusing them.
The government was in a fix recently when the Governor refused to nominate a district Congress president to the Council under the educationist quota stating the proposal did not have any supportive documents, sources said.
Several names, including Davangere District Congress president K. Abdul Jabbar, jeweller K.P. Nanjundi, film actors Jaimala and Bhavana, writers S.G. Siddaramaiah and K. Marulasiddappa, and Karnataka Pradesh Congress Committee president G. Parameshwara, are doing the rounds for the vacancies, sources said.
"
Politics & Governance,"
May 02, 2014 00:32 IST
","
Government failed to tackle drought, says Kumaraswamy
","The former Chief Minister H.D. Kumaraswamy on Thursday charged the State government with “failure” to tackle drought and respond to drinking water crisis.
He was speaking to reporters after May Day celebrations at the party office here. Mr. Kumaraswamy said Chief Minister Siddaramaiah should have convened an all-party meeting to discuss the ways and means to tackle drought. It was not too late; he should convene a meeting immediately to get feedback from all political parties, Mr. Kumaraswamy demanded.
The former Chief Minister said many parts of the State had been facing severe water scarcity. Let alone for crops, water was not available even for drinking and people were forced to tread long distances to fetch water, he said. He alleged that the government was not responding to the woes of people.
Mr. Kumaraswamy took exception to Public Works Minister H.C. Mahadevappa getting his official residence renovated at a cost of Rs. 75 lakh. Public money should not be wasted for individual fancy, that too at a time when the State was facing severe drought, he said.
Party leaders Abdul Azeem, Narayana Rao and R.V. Harish were among those present.
"
Politics & Governance,"
May 02, 2014 10:22 IST
","
1.76 crore allocated for drinking water schemes
","Nagapattinam district has received Rs. 1.76 crore allocation for 44 drinking water supply schemes in various blocks. While Nagapattinam block has received Rs. 40 lakh for over 10 drinking water supply works, Kollidam has received Rs.36 lakh for nine water supply schemes. Speaking at a review meeting on drinking water supply infrastructure and schemes, Collector T. Munusamy advised officials to implement the schemes on a war-footing.
Mr. Munusamy held inspections at Kuttiandiyur in Tharangambadi, where a water treatment plant has been installed at a cost of Rs. 6 lakh to serve 100 households. Mr. Munusamy interacted with the residents to get their opinion on the working of the plant. The Collector also inspected a deep borewell linked to a water treatment plant at Manjakollai panchayat in Nagapattinam block.
He also inspected the works taken up for setting up a borewell-linked water treatment facility at Aivanallur panchayat in Sellur here for tsunami colony.
Two special drinking water supply schemes implemented as part of drought relief measures at a cost of Rs. 2.71 lakh and as an extension of Kollidam Combined Water Scheme, and three water supply schemes implemented at Thaazhampettai pachayat in Semmanarkoil also came for review.
While Rs.16 lakh each have been allocated to Vedaranyam, Thalainayar, and Keezhayur, Rs. 32 lakh has been allocated to Keezhvelur, Rs. 12 lakh to Semmanarkoil, and Rs. 8 lakh for Sirkazhi for water works.
"
Politics & Governance,"
May 02, 2014 01:36 IST
","
“Explosives control bureau need of the hour""
","The Union government should allow the State governments to enact their own laws to deal with manufacture, possession, transport and use of explosives, and set up an explosives control bureau with an intelligence wing on a par with the Narcotics Control Bureau, noted forensic expert P. Chandrasekaran has said, reacting to the bomb blasts on a train in the Chennai Central.
The scientist,  Mr. Chandrasekaran, former director of the Forensic Department in the State, wanted the police to use explosive detectors instead of metal detectors.
 He said that even in the laws dealing with procurement of explosives, there were lacunae, as tracking the procurement of explosives rested with the Controller of Explosives in Nagpur. The Controller is governed by rules of the Explosive Substances Act, 1908. This law largely looked into factors pertaining to the prevention of crimes, unlawful and malicious act.
“The controller has very meagre staff and is suffering from lack of intelligence inputs. He comes into the picture only after an incident takes place,” explained Dr Chandrasekaran, who had made many investigative breakthroughs, including those in the Rajiv Gandhi assassination case.
 He said even the Explosives Act, 1884 had became obsolete. “In countries such as the U.S., mayors of cities were entitled to chalking out their own laws with regard to explosives. Records of each individual transporting explosive material are maintained and even his fingerprints are kept,” he said.
 If a person involved in ordinary quarrying had procured explosives more than his regular requirement, the information should be collected for reference.
"
Politics & Governance,"
May 02, 2014 23:59 IST
","
U.P. seeks legal opinion on parole to QED founder
","The Uttar Pradesh government has sought legal opinion on parole granted to Mukhtar Ansari, the Quami Ekta Dal candidate from Ghosi in Uttar Pradesh, by a Delhi court. Mr. Ansari has been granted parole for ten days from May 1.
Ghosi, along with 17 other parliamentary constituencies in Purvanchal, goes to polls in the last phase of the Lok Sabha elections in Uttar Pradesh on May 12. Mr. Ansari is presently in Agra jail.
“The government is getting it legally examined as parole has been granted to Mr. Ansari by a special court in Delhi in a particular case [even though] a total of 12 cases are pending against him,” State Home Secretary, Kamal Saksena told journalists here on Friday, adding that the legal opinion was expected to be conveyed soon.
The alleged mafia don-turned-politician, an Independent MLA from Mau in Purvanchal (eastern Uttar Pradesh), had contested the 2009 Lok Sabha elections from Varanasi on a Bahujan Samaj Party ticket and lost to the Bharatiya Janata Party’s Murli Manohar Joshi by a relatively small margin of 17,211 votes. BSP president Mayawati subsequently expelled Mr. Ansari from the party. Before the 2012 Assembly polls, he formed the Quami Ekta Dal with his brother, Afzal Ansari, as its president.
In the run-up to the 2014 Lok Sabha elections, Mr. Ansari was expected to contest from both Varanasi and Ghosi before the QED decided to field him from Ghosi alone. Last week, QED chief Mr. Afzal Ansari announced in Varanasi that the “Quami Manch” (comprised of the QED and small parties like the Bharatiya Samaj Party) would support the Congress candidate from Varanasi (Ajay Rai). The decision surprised many keen watchers of the forthcoming electoral battle in Varanasi as it was largely speculated that the QED would, given its Muslim base, support the Aam Aadmi Party’s Arvind Kejriwal as against the BJP’s prime ministerial candidate, Narendra Modi.
Ajay Rai and Mukhtar Ansari are considered rivals in the badlands of Purvanchal. Informed sources in the Congress said the QED leadership was roped in to support Mr. Rai by two senior Congress leaders who had visited Varanasi last fortnight.
"
Politics & Governance,"
May 02, 2014 20:50 IST
","
Over 1,000 paramilitary personnel dispatched to Assam
","Over 1,000 paramilitary personnel were on Friday dispatched to Kokrajhar in Assam where attacks by suspected members of militant outfit NDFB (Songbijit) has resulted in several deaths.
According to Union Home Ministry officials, about 33 companies’ force was already deployed in Assam. Following the killings, 10 more companies are being sent to assist the State machinery in law and order maintenance.
The Assam government has also informed the MHA that the local army unit has been requested to be on a standby in case the situation worsens. The State government suspects that the militant outfit is making attempts to trigger a riot.
"
Politics & Governance,"
May 02, 2014 19:45 IST
","
Strike called in Tripura against ‘rigged’ elections
","Tripura Pragatishil Gramin Congress, a new political party, has called a general strike on May 12 to protest against the ‘mass rigging’ in the elections conducted in two Lok Sabha constituencies in Tripura. The party announced the decision to enforce a dawn-to-dusk strike in Tripura on Friday afternoon and demanded repolling.
Gramin Congress, which was launched by former Congress MLA Subal Bhowmik after his defeat in the assembly elections in February last year, has been protesting against the alleged manipulation in West and tribal-reserved East Tripura constituencies that went to poll on April 7 and April 12 respectively. It blamed Chief Electoral Officer Ashutosh Jindal for ‘all wrongdoings’.
“We have called the strike in protest against massive bogus voting and manipulation in the elections. We have submitted complaints to the election commission along with evidences to the election commission, but no action taken so far”, Mr. Bhowmik told reporters.
CPI(M) has strongly opposed the strike call and termed the move as an attempt to run away from reality of an impending massive defeat in Lok Sabha polls. It also set aside allegations of manipulation in any manner in the elections which recorded an 85 per cent turnover.
Trinamool Congress that announced an agitation programme starting on May 5 has however said it would not support nor oppose the strike call. “Our leader Mamata Banerjee is really not in favour of a strike as it does not achieve much”, State chairman of the party Ratan Chakraborty told The Hindu.
Sources in Congress and BJP also ruled out possibility of giving open support to the strike. They would not oppose the strike as well.
The controversy over farcical elections surfaced after a local cable news channel aired footage over breach of election procedures at a polling station in Bishalgarh near Agartala. The election department is conducting a thorough probe into the charges. 
"
Politics & Governance,"
May 02, 2014 19:30 IST
","
Ujjwala Sharma stages dharna outside N. D. Tiwari’s house
","Dramatic scenes were witnessed outside the residence of former UP Chief Minister N.D Tiwari on Friday when Ujjwala Sharma, the mother of his son Rohit Shekhar, backed by some aides staged a dharna at the high security location here. Ms. Sharma alleged that the security personnel at Mr. Tiwari's residence were trying to prevent her from meeting the senior Congress leader. She accused Bhawani Bhatt, the Officer on Special Duty (OSD) at Mr. Tiwari's residence, of trying to prevent her and Rohit from living with Mr. Tiwari. Ms. Sharma has also filed a police complaint against Mr. Bhatt, who allegedly forced her out of the house late night on April 17.
This comes weeks after Mr. Tiwari admitted before a court that Rohit Shekhar was his biological son after a protracted legal battle over
> Rohit's parentage. “All I want to do is look after Mr. Tiwari in his old age. He has reconciled with me and my son. But some people want a monopoly over his property so they don't want his family to be with him,” said Ms. Sharma, a retired lecturer. Ms. Sharma said that she was being denied entry into the residence after the security personnel had issued a press statement allegedly signed by Mr. Tiwari that said that he has “nothing to do with her.”
Ms. Sharma, however, alleged that Mr. Tiwari's scanned signature was manipulated. “If he knows that I am standing outside his house, he will come and take me inside,” Ms. Sharma told journalists.
"
Politics & Governance,"
May 02, 2014 18:11 IST
","
Manipur governor visits Babupara mosque
","The Manipur Governor Vinod Kumar Duggal visited the mosque at Babupara in Imphal located near the offices and residences of the Chief Minister, other Ministers and high officials, on Friday. He held discussions with clerics and other leaders on problems faced by Muslims and other minority communities in the State.
The Governor underlined the need for all communities to live in peace and harmony. Without such mutual understanding and trust there cannot be peace, development in the State. There is a huge potential for developing tourism, industry in Manipur. He, however, said that there is a small stumbling block regarding investment: investors will be worried over instances of extortions, kidnappings and other acts of terrorism.
This is for the first time that a Governor has visited the mosque. Sources said that he plans to make such visits at other places of worship. Some clerics said that with this momentous visit it is established that minorities are not neglected at all.
"
Politics & Governance,"
May 02, 2014 14:45 IST
","
Curfew remains in force in parts of Srinagar
","Curfew continued to remain in force in parts of the summer capital of Jammu and Kashmir in Srinagar on Friday as a precautionary measure but rest of the Valley observed a shutdown in wake of the killing of a youth when security forces allegedly opened fire on Wednesday.
“Curfew will continue in five police station areas of Khanyar, Nowhatta, Rainawari, M R Gunj and Safakadal in the interior Srinagar city,” a spokesman of the district administration in Srinagar said.
He said though there is no curfew in other areas where it was in force yesterday, but restrictions under section 144 have been imposed and security forces have been deployed in strength in such areas in view of the apprehensions of the law and order problems.
The spokesman said curfew has been clamped as a precautionary measure to maintain law and order.
A youth, Bashir Ahmad Bhat, was killed on Wednesday when security forces allegedly opened fire to chase away stone-pelting protesters.
The protests erupted in Nawa Kadal area in interior of the city when security forces were being withdrawn after poll duty.
The spokesman said the administration will take a decision on lifting of the curfew in the evening after assessing the situation.
Meanwhile, life in other parts of Kashmir Valley remained out of gear as people observed a spontaneous shutdown to protest against the killing.
"
Politics & Governance,"
May 02, 2014 00:59 IST
","
EC cannot behave like God: Azam Khan
","Targeting the Election Commission again, Samajwadi Party (SP) leader Azam Khan, who has been banned from campaigning in Uttar Pradesh, on Sunday said it could not “behave like God” and dared the poll body to cancel his membership of the State Assembly. “The Election Commission cannot behave like God! Instead it should adopt a line of action best suited for democracy and in the spirit of the Constitution,” Mr. Khan told reporters here.
The EC on April 23 issued a fresh show-cause notice to Mr. Khan for reportedly making objectionable remarks against it and for circumventing a ban on campaigning imposed on him following his statement that India won the Kargil war solely because of Muslim soldiers.
"
Politics & Governance,"
May 02, 2014 00:28 IST
","
Majlis confident of increasing tally
","Will the Majlis spring an electoral surprise this time? The answer is in the affirmative if the party’s upbeat mood is anything to go by. It is confident of wresting the Jubilee Hills and Rajendernagar Assembly seats in the city apart from the Nizamabad seat. A day after the polls, Majlis president Asaduddin Owaisi exuded confidence that his party would increase its tally to 10.
“We will retain the existing seven seats and are hopeful of adding three more,” he remarked.
The Majlis is not worried about the low percentage of polling in the city. In absolute terms, it feels, the number of votes polled have gone up by 2.27 lakh in the Hyderabad parliamentary constituency as compared to 2009. This is expected to benefit the Majlis’ prospects. Heavy voter turnout is usually seen as an indication of anti-incumbency factor. Since the city experienced moderate polling it is construed that voters are not unhappy with the Majlis’ performance. The party feels diversion of minority votes to other parties could be much less this time unlike in 2009 when the grand alliance of TDP, CPI, CPI(M) and TRS chipped away about 30 per cent votes.
Sources say a photo finish will occur in Jubilee Hills and Rajendernagar Assembly constituencies where the Majlis has put up a spirited fight. “We will get good number of votes of the majority community here as there is a resentment against the local MLAs,” Mr. Asaduddin said. He doesn’t think the Majlis will have any problem in Yakutpura and Nampally segments either. The Majlis leader refuses to go into minute calculations. “We have done our best. Even during my student days I used to write the exam and forget the result,” he remarked. He predicts an upper hand for TRS in Telangana region. “But whoever forms the government has to deliver the goods and fast. Otherwise people will throw them out,” he warns.
Mr. Asaduddin, who is rushing to Anantapur to campaign for the party candidate, is sure of YSRC sweeping the polls in Seemandhra. He said AAP would play spoilsport by cutting into the votes of secular parties. Will Narendra Modi become Prime Minister? “I don’t think so. If he occupies the top job, it would not be good for what India stands for,” he added.
"
Politics & Governance,"
May 02, 2014 00:26 IST
","
Secunderabad tops poll turnout in GHMC area
","At 56.94, the Secunderabad Assembly constituency registered the highest poll percentage in the GHMC limits during polling held on Thursday.
Amberpet followed with 55.33 per cent and Mush-eerabad constituency with 54.51 per cent. All three segments fall under the Secunderabad Parliam-entary constituency. In the Hyderabad Parliamentary constituency, the Baha-durpura Assembly segment polled 55.91 per cent follo-wed by Charminar 55.81 per cent and Goshamahal 55.35 per cent. Only the Secunderabad Cantonment Assembly segment of the Malkajgiri Parliamentary constituency falls under GHMC limits, clocking 50.54 per cent. GHMC officials said poll percen-tage in the GHMC limits was 53.30 per cent while in Secunderabad Parliam-entary constituency it was 53.29 per cent and 53.70 per cent in the Hyderabad constituency.
"
Politics & Governance,"
May 02, 2014 00:25 IST
","
Leaders unwind, take time off from electioneering
","As the dust settles down after hectic electioneering, it is time for politicians to relax, catch up with reading and spend some time with family members.
And that’s exactly what senior BJP leader Bandaru Dattatreya is doing.
Mr. Dattatreya, who is contesting from Secunderabad Lok Sabha constituency, was on his toes right from early morning each day to meet electors. Padayatras and door-to-door campaigning were his preferred modes.
With people casting their votes and deciding the fate of contestants on Wednesday, Mr. Dattatreya held a review meeting with important party functionaries of all the seven Assembly segments on Thursday and assessed the situation.
Telugu Desam activists from Khairatabad Assembly constituency too attended the meeting and gave their feedback.
Exuding confidence that he would emerge victorious, he claimed that lot of “cross-voting” took place and supporters of Congress, TRS and Aam Aadmi Party (AAP) too favoured the BJP.
With the busy period over, he is now spending time reading Ramayana and other books. He will also resume his daily routine of walking for an hour and doing yoga exercises. He is also planning to campaign in Seemandhra, where polling will be held on May 7.
For Telangana BJP president and candidate from Amberpet Assembly constituency, G. Kishan Reddy, curtains came down on electioneering no doubt. But more than that, he is feeling relieved as he was under “pressure” ever since he took over as BJP chief.
First, the by-elections to Nizamabad Assembly seat were held, followed by by-polls to Mahabubnagar and Parkal, even as the Telangana movement continued.
Then the alliance with Telugu Desam was firmed up and there was talk during the crucial passage of the AP Reorganisation Bill in Parliament that BJP might not support it. All these situations caused tension and pressure, he added. He too plans to visit Seemandhra in the next couple of days to undertake campaigning.
Another BJP leader, N. Ramchander Rao, who contested from Malkajgiri Assembly seat, said the run-up to the elections was quite hectic and he used to hold meetings till midnight with party workers on a daily basis. But he is relaxed now and on a thanksgiving visit to the residences of some of the important BJP and TDP activists.
Mr. Rao, who is a senior advocate, said he would start attending criminal courts from next week, even as he and the other contestants are eagerly awaiting the results.
"
Politics & Governance,"
May 02, 2014 00:21 IST
","
Awareness drives come to nought
","Despite the hype around spreading awareness among IT professionals, youth and urban middle-class about exercising their franchise, the effect on the ground in Ranga Reddy district leaves a lot to be desired.
The district administration and the Labour Department had worked overtime trying to build awareness among the public, especially IT professionals, by organising meetings with IT companies and industry bodies through whom they hoped to reach their target audience.
They also convinced the companies to declare April 30 as a paid holiday, with many of them actually acquiescing to it.
However, it is now apparent that the professionals merely enjoyed the holiday and stayed home, instead of taking the pains to go to the polling station.
While it was expected that the district would clock a polling percentage of 70 per cent, as against the 54 per cent recorded in the 2009 elections, actual polling remained only at around 60 per cent. Even this rise owes itself to the considerable increase of polling in Uppal constituency.
As per information provided by the district administration, the constituencies of Serilingampally, Kukatpally and Quthbullapur, the hubs of IT professionals, hardly registered growth in voting percentage.
On the contrary, the numbers fell in comparison with the previous elections.
In Serilingampally, polling plummeted to 48 per cent from 53.3 per cent in 2009, while Kukatpally, at 50.36, clocked a negative growth of over three per cent. Quthbullapur recorded a drop of nearly two per cent.
L.B. Nagar, another urban constituency housing mostly government and public sector employees, registered a slight drop too.
Uppal, however grew respectably from 42.38 per cent to almost 50 per cent, while Malkajgiri, the most sought-after constituency by VIPs, registered nearly three percent decline in polling percentage. Against the 54.61 per cent in the last elections, this year registered a mere 51.74 per cent.
Voting in Medchal more or less remained the same.
Surprisingly, polling percentage dropped in semi-urban constituencies such as Maheshwaram, and Rajendranagar too, even while increasing in their rural counterparts.
Chevella witnessed the highest polling in the district at 78.72 per cent, followed by Ibrahimpatnam at 78.14 per cent.
"
Politics & Governance,"
May 02, 2014 00:17 IST
","
Insulation from ideological assault
","India is in the midst of a high voltage election, which commentators and politicians alike have described as the battle for the idea of India. And yet, there is nothing remarkable about the face-off between the ideas of secularism and Hindu nationalism. Ideological polarisation is a staple of most democracies across the world. Still, we continue to witness fear and concern at the prospect of Narendra Modi becoming the next Prime Minister.
The fact that this fear persists, in spite of India’s proud record of holding regular elections, reveals something deeply disturbing about the Indian state; a state that is governed, first and foremost, by a Constitution. Built into that Constitution are checks and balances and they are backed by an independent judiciary, the president, the opposition, a free press, and civil society. Meanwhile, public institutions like the civil services and the armed forces have their own institutional norms and gatekeepers tasked with the responsibility of protecting these institutions from political pressure. If we think Mr. Modi will be able to ride roughshod over these institutions and bend them according to his whims, then something very significant has gone wrong already.
It is still in the public’s collective memory that India’s institutions were trampled over by the will of a few powerful individuals during the Emergency period of 1975 to 1977. Some fear that if it could have happened once, it could happen again. But it should not, not if a proper inquiry is conducted and policy recommendations are implemented.
In the case of the Emergency, the inquiry was conducted by the Shah Commission, which found that former Prime Minister Indira Gandhi and a list of individuals, whose careers seemingly did not suffer after the Commission’s publication, subverted both the Maintenance of Internal Security Act and the Defence of India Act in order to damage political opponents. It also found that numerous officers from the Indian Administrative Service accepted orders from above even though they believed these orders were made on improper political motives. Still, the Shah Commission report was, by most accounts, stillborn, and very little was done after the Emergency to ensure that India’s institutions prevail, regardless of the leadership.
The pogroms against Sikhs in Delhi in 1984 and against Muslims in Gujarat in 2002 also remain in the public’s collective memory, reminding us that similar incidents could happen again. The police and civil bureaucracy could look the other way as citizens are butchered for days before the Army is called out to put a halt to the violence.
If institutions like the intelligence services (currently without legislative oversight), the police, civil bureaucracy, and the courts are protected from capture, citizens know that they can turn to them when a governing party transgresses their rights. In other words, when institutions rule, citizens enjoy protections, irrespective of the party or individuals in power. India rightfully takes pride in her longstanding record of peaceful transfer of power after every election. But this transfer should also be free of fear for all her citizens.
So why has so little been done in response to the Shah Commission and similar reports? The answer may lie in the fact that elections are often viewed as the means to institutional capture in India. It is understood that the party in government can bend institutional rules to fulfil its agenda. This is partly a design problem, with some of the public institutions not enjoying the kind of autonomy that would protect them from the ideological changes that often accompany electoral swings in democratic countries. But it is also an erosion problem whereby normal institutional behaviour has gradually been subverted to meet political objectives. Today, if the worry is indeed that India’s critical institutions do not have the strength to withstand an ideological assault on their norms, then Mr. Modi is just a symptom of a much larger problem: weak institutional design in need of fire-walling from political pressures. Moreover, the blame for undermining the autonomy of these institutions and the failure to bolster their design is shared by all major political parties.
Even as some worry that a coalition government led by Mr. Modi will threaten the idea of India, we must remember that India’s state institutions are the premier embodiment of this idea, and therefore, we must ask why that idea is so defenceless in the first place.

(Amit Ahuja is an Assistant Professor of Political Science at the University of California, Santa Barbara. Susan L. Ostermann is a doctoral candidate at the department of Political Science at University of California, Berkeley.)

"
Politics & Governance,"
May 02, 2014 00:13 IST
","
Modi’s 'selfie'
","BJP prime ministerial candidate Narendra Modi’s action of displaying his party symbol after casting his vote is clearly a violation of election laws (“
>Modi selfie spells trouble,” May 1). It is nothing but a part of a deliberate attempt to orchestrate support for the BJP in the remaining phases of the election. Supporters and party spokespersons of the BJP cannot brush this gesture aside by saying that it was not an organised press conference. Has Mr. Modi forgotten that the “Lotus” is his party’s symbol?

J. Anantha Padmanabhan,


Tiruchi

On the face of it, the physical effect of Mr. Modi’s transgression could be less dangerous than one of jumping a red signal. But he has jumped the law, wantonly, knowingly, even with a shade of contempt. Where was the need to do this, for a man who has already decided that he would be the Prime Minister soon. Perhaps this thought itself was the trigger for his act. He was actually thumbing his nose at the Election Commission and challenging it, as it were, to catch him if it can.
Is this the way he is going to run the country, having his way no matter what? He was certainly not behaving like a leader to whom now millions are looking up to — a sad prospect indeed. He should have been immediately barred from campaigning for the remaining phases.

M. Balakrishnan,


Bangalore

Filing a first information report against Mr. Modi is a futile exercise because he is now above the law of the land. Let us not forget that he justified the Gujarat pogrom by saying that “for every action there would be reaction.” The brazen manner in which he went about taking his selfie shows that he will be a very domineering force in governance.

N.M. Mohammed Ali,


Thiruvananthapuram

It takes several years to build one’s reputation and credibility, especially when one is in public life, which can be erased in a stroke with one wrong move. Mr. Modi appears to be facing such a situation now. Electoral laws make it clear what does or does not amount to a poll violation. Even the most committed admirer of Mr. Modi will now find it difficult to defend him in this case.

N.S. Venkataraman,


Chennai

The media and those who are incensed by Mr. Modi’s act are overreacting. Let me pose this question. If the Congress president waves her hand before, during voting or after she exercises her franchise, will she be disqualified? It is high time the archaic election rules are reviewed and updated in this modern electronic era.

V. Krishnan,


San Diego, California

"
Politics & Governance,"
May 02, 2014 00:13 IST
","
Cross-border strikes
","As a nation that has been shown to foster and back terror, Pakistan will go to any lengths to counter us. India too must desist from fostering terror (“
>India’s new language of killing,” May 1). How can we take on Pakistan in the U.N. if we do the same?
Also, the statement in the article that “the authoritative South Asia Terrorism Portal database shows that violence in Jammu and Kashmir declined year-on-year from 2002 to 2013” shows that peace talks and diplomacy works.

Ibnu Mohamed,


Coimbatore

For more than 60 long years we have debated dispassionately with Pakistan on the need to shun violence and follow the path of peace. Has it helped? It has only resulted in wars being thrust on us, 26/11, and the beheading of our soldiers here and there. Let us try passion for a change. Let us “bash on regardless”, as famously put by Field Marshal Sam Manekshaw. Let us give unadulterated nationalism a chance.

Deshabhimani Rao,


Bangalore

Our new language of killing is neither audible nor visible by our enemies, or even by our existing intelligence agencies. We are not professional enough to have premier intelligence agencies such as the CIA, MI6, KGB or Mossad. Let us evaluate our intelligence success stories since 1947. There is no substantial intelligence report which has saved our nation. The American system traced Osama bin Laden in Pakistan. And, foreign intelligence agencies have undoubtedly succeeded in straying into the Indian intelligence system.

V.V. Nair,


Manipal

Mr. Modi has nothing new to offer in terms of economic policy. Poverty alleviation is not on his agenda at all. Against this background of pursuing the same pro-rich policy like the Congress, in the event of his forming the government he needs to do something to impress and divert the attention of the people. The best option is to threaten to launch strikes against Pakistan which, apart from diverting the attention of the nation, will also fulfil his communal agenda.

A. G. Rajmohan,


Anantapur

Mr. Modi needs to rethink what he has said — it is nothing but a classic example of empty rhetoric. And given the state of our defence forces, how does he think he can do this? It is better he confines himself to his promises on development, leaving serious matters like foreign policy for a later date to be discussed in Parliament with inputs from experts.

D.V.G. Sankararao,


Nellimarla, Andhra Pradesh

"
Politics & Governance,"
May 02, 2014 00:13 IST
","
Falling in line
","This refers to the report, “
>Voters ensure Chiranjeevi falls in line,” (May 1). I appreciate the way Mr. Raja Karthik Ganta and Union Minister K. Chiranjeevi handled the situation. Mr. Chiranjeevi in particular needs to be really complimented for acknowledging the “error” in a very polite and humble manner and apologising. How many politicians would do that?

Kolluru Raju,


Kakinada

One needs to appreciate the courage of voters led by Mr. Ganta in stopping Mr. Chiranjeevi. The Minister should understand that when he comes to cast his vote, he is only a voter and that his superstar antics should be confined to reel life. Special treatment is reserved only for senior citizens and those who have disabilities. Throughout India, politicians have been portraying themselves as paragons of virtue. It is good that voters bring them down to earth with a thud when they cross the line.

T. Anand Raj,


Chennai

The reason that these “popular” people mock rules and regulations is that they are elevated to the level of god by laymen. Mr. Ganta in particular deserves our appreciation and has shown that citizens can change the fortunes of this country if they can stand up as one.

Meenakshi Pattabiraman,


Madurai

"
Politics & Governance,"
May 02, 2014 00:13 IST
","
Sen, Modi and RSS
","This refers to two letters in this column under the heading “
>Amartya Sen’s views” (May 1). Responding to Nobel laureate Amartya Sen’s scepticism about Mr. Modi because of his right-wing links, the two readers have strongly defended the RSS as not being a communal organisation. To set the record straight, let me highlight the views expressed by RSS founder M.S. Golwalkar about non-Hindus: “The non-Hindu people of Hindustan must either adopt Hindu culture and languages, must learn and respect and hold in reverence the Hindu religion, must entertain no idea but of those of glorification of the Hindu race and culture... in a word they must cease to be foreigners; Or may stay in the country, wholly subordinated to the Hindu nation, claiming nothing, deserving no privileges, far less any preferential treatment — not even citizens’ rights” (cited from Guha, Ramachandra (2008), India After Gandhi: The History of the World’s Largest Democracy, Pan Macmillan, p.19).

S.P. Asokan,


Chennai

"
