Category,Date_and_Time,Keywords,Article
Food & Health,"
June 10, 2018 00:02 IST
","
Fair and healthy
","Enhancing access to health care is becoming a central component of India’s welfare policy. Central and State governments have now developed a variety of schemes such as better primary health care, health insurance, free or subsidised drugs and mass screening for chronic diseases. However, out-of-pocket health expenditures still remain high. Reasons for this are a widespread preference for ‘quality’ health care provided by the private sector, and the perception that they treat patients with respect in a ‘respectable’ manner. In government settings, either one — or sometimes both — is/are missing. Health care is usually seen as a market failure, and in India, it has, first and foremost, been a government failure. The government has neither provided sufficient care nor the resources to meet the public requirement for health care.
Our life expectancy in 2016 (59 years) was still one year behind what China’s was in 1990. India continues to be a world leader in all levels of premature mortality, with one of the highest levels of out-of-pocket health expenditure and performs poorly on a variety of other health indices.
To counter their failures and be seen as siding with the public, the Central and certain State governments have been expanding the scope of private health-care pricing. It is not as if the private sector is a knight in shining armour. Some argue that the private health sector has connived to keep the public health sector in bad shape so that its own market flourishes. However, given the scale of the government’s failure in health care, either from the perspective of provisioning or financing it, this argument can hardly be true.
Situating the private sector
The private sector emerged and flourished in the first place due to government failure in provisioning health care. As the government has been unable to tackle the issue of financing care, it has tried to shift the blame for high out-of-pocket health expenditures on the private sector. It was able to do so because various segments of the private health sector (doctors, hospitals, pharma and medical equipment companies and diagnostic centres) have colluded in propagating unethical practices to take undue advantage of people in some of their most personal and difficult times, providing an opportunity to the political class to politicise the issue and emerge as guardians in their own right.
However, politicisation is not the solution and will only worsen the already precarious state of health care. Whatever be the evils of the private sector, it has enhanced access to quality care, and by virtue of that, contributed to enhanced productivity and quality of life. Using the instrument of pricing alone to solve the issue of access to quality health care will not work. Government allocation to health care has to increase substantially along with public provisioning of care where the private sector is, and will continue to be, missing. The private sector, on its part, needs to operate rationally and ethically, vis-à-vis pricing as well as in the provisioning of care in neglected areas.
Where the onus lies
The need for regulation of health-care pricing will remain even if the government enhances its allocations. Given the level of demand, no amount of allocation will be sufficient for health care and resources will always be limited. One sustainable way out is for the private sector to self-introspect vis-à-vis pricing and discuss the determinants and challenges of pricing with the government. The government should have a visionary approach. For example, it could revise tariffs and taxes levied on various arms of the private health sector provided it is willing to engage in rational and ethical pricing at its own end. At the end of the day, both sides should think about how best they can improve the health of the citizens.
Dr. Ali Mehdi is Senior Fellow and Project Leader, Health Policy Initiative, Indian Council for Research on International Economic Relations (ICRIER). The views expressed are personal
"
Food & Health,"
June 10, 2018 00:02 IST
","
A new ally in the cancer fight
","In a first, researchers from India will study the proteins and genes of cancer tumours simultaneously. The aim of the merger between the two promising sciences (proteomics and genomics) is to derive new medications as well as offer personalised cancer therapies.
Last month, India became the 12th country to join the International Cancer Proteogenome Consortium (ICPC) of the National Cancer Institute (NCI), U.S. It is a forum for collaboration among the world’s leading cancer and proteogenomic research centres. In the Indian team, the Indian Institute of Technology Bombay (IITB) is to study proteomics and the Tata Memorial Hospital (TMH), Mumbai, India’s premier cancer institute, is to study the genomics of three cancers, breast, head and neck, and cervix. As a pilot project, the researchers will be studying 100 samples from each of these cancers.
A first for India
“This is for the first time that proteomics and genomics of the cancer tumours will be looked at by taking the same samples. There are a few such projects in the world but none in India so far,” says Dr. Sanjeeva Shrivastava, Associate Professor, and group leader of the proteomics laboratory, IITB. “The data analysis and interpretation are going to be challenging but worth the effort,” he says.
The field of genomics involves studying all the possible genes in the system or the organism and also analysing their mutations. Through an intricate process, DNA, which is the storehouse of genetic instructions, makes proteins. Tweaking this manufacture can mean influencing the kind of protein products, and consequently, vital molecules for life.
“This is the reason why drug makers target proteins to look at inhibitors or therapeutics. Studying proteins is extremely challenging and any findings therefore become extremely relevant in terms of novel and better treatments,” says Dr. Shrivastava. While there are an estimated 20,000 genes, there are many more proteins. “Proteins are in the millions and thus complicated to study. We don’t have any accurate estimates as they further get modified,” he explains.
According to the NCI, previous studies have shown that genomic changes are not always present at the protein level. This suggests that the additional level of proteomic analysis can lead to an enhanced understanding of tumour resistance and/or toxicity to therapy and can one day offer the ability to predict treatment response by examining drug response or toxicity. The website says: “As a result, the ICPC teams believe that integrating genomic and proteomic data together can provide more information and insight into cancer’s development and growth.”
According to Dr. Shrivastava, given the small sample size in the pilot phase, they will look for answers for extremely focussed questions. “For example, breast cancers have many subtypes. So we may consider looking at one particular subtype like ‘triple negative’. Within them, we will look at the response to a particular therapy,” he says.
Peek at the future
The five-year project will attempt to carry out the pilot phase with funds from the institutes. Eventually, it will look at funds from government and philanthropic organisations. While it will take years for results, Dr. Shrivastava is optimistic and ambitious. “Can we have a robust technology that can help us get protein reports in 24 hours, just like blood reports? Can we offer quick treatment protocols that are unique and personalised instead of simply offering standard chemotherapy for all? This is what we are looking at eventually.”
A study published this month in The New England Journal of Medicine says that 70% of early-stage breast cancer patients who would normally be candidates for chemotherapy based on their clinical features actually do not need the treatment. The study claims that women could skip toxic chemotherapy cycles and only take a drug that blocks the hormone oestrogen. The findings, based on gene tests carried out on tumour samples, are most likely to cause an overhaul of cancer treatment worldwide.
Dr. Sudeep Gupta, medical oncologist, TMH, says that essentially there are two methods of inquiring into tumours — genomics and proteomics. “Till now, there has been no handshake between the two. This new project is looking at an integrated approach by getting researchers in both fields together. This will definitely open new targets in terms of cancer treatment,” he says.
jyoti.s@thehindu.co.in
"
Food & Health,"
June 11, 2018 16:11 IST
","
For a Lebanese Ramadan "," The Saidon (south Lebanon) based Chef Ahmed Ammouri, is back in Bengaluru, a city where he has quite a fan following from his stint at the Taj West End. He will be heading the month-long Lebanese food festival that is being held at Shangri La.
He has worked with royalty and dignitaries such as Najib Mikati (The Prime Minister of Lebanon), the King of Morocco, Sultan of Muscat and Prince of Saudi Arabia. At Bengaluru, Chef Ammouri presents a buffet of traditional Lebanese delicacies.
The festival’s special menu will feature a variety of 15 salads or cold mezze and freshly grilled meats. Quintessential signatures including dips and salads like fattoush (levantine bread salad made with toasted Arabic flat bread), mutabbal (a grilled eggplant and tahini dip), and the famous chickpea hummus start the guests off. Dishes like bazella (a hearty, spiced stew), shawarma, mulukhiyah chicken (leafy green stew), Lebanese lamb chops, moussaka (an eggplant and/or potato based dish with minced meat), and batate harra (spiced potatoes) make up the main course. Speciality desserts like Basboosa (semolina cake soaked in syrup) and baklava (layered filo pastry stuffed with nuts and coated with syrup) complete the meal. Bringing a close on the age-old battle of the origin of baklava, chef Ammouri says “It is originally from Lebanon, but everyone makes his own version of baklava”.




Being one of the first Lebanese chefs to move to India, the chef introduced his customers to dishes beyond hummus and shawarma. He presented new flavours through dishes such as tabbouleh (green salad with parsley and tomatoes), and baba ghanoush (an eggplant dip), and his all-time favourite muhammara (a roasted red pepper and walnut spread), widening the scope for Lebanese cuisine in India. 
“Now Lebanese food culture has grown and everyone knows about it, but there are few occasions where I have to add spices to cater to the Indian palette,” he adds. 
The difference, he explains, is that even though both cuisines use a variety of spices, Indian food has more spice. He enjoys experimenting with new spices and dishes as a way of expanding his skill set and menu. He says “people know more about different cuisines and are more adventurous with food now. I have lived in India for eight years and Lebanese food has become popular over time.”
According to the chef, Lebanese food is light and healthy and is cooked with lots of olive oil, nuts, and spices including anise, sumac, cinnamon, cardamom, sweet spice and seven spice (the Lebanese version of garam masala). Unlike in the Gulf where rice is a staple, the Lebanese prefer bread. Baking and grilling are the central cooking methods, few dishes involve frying. “Lamb and beef are the main meats, and we consume a lot of these red meats,” says the chef. “The meats are not the same and at times you don’t get the exact ingredients like tahini here, so it becomes a challenge for me to bring out the exact flavours.” 




By combining local produce with imported spices he aims at presenting the most authentic Lebanese flavours. “When I was 16 or 17 and studying, I lived alone and had to cook for myself. I learned a little from my mom and that is when I started to enjoy cooking,” says the award-winning chef. Keeping in tune with his birth and heritage the chef choose to specialise in Lebanese food and trained professionally in Cyprus.
In the beginning of his career, he cooked in Cyprus for the Syrian embassy, where he worked as a chef for the ambassador for 12 years. Then he moved to India, where he worked at Taj Mahal Mumbai in 2001 after which he was relocated to the Taj West End Bangalore in 2005.
After spending eight years in India he moved back to his home country and started Bayte Baytak, a restaurant that served local cuisine. Following the closure of his restaurant, the chef visited Chennai in 2015 for The Raintree Food Festival that went on for 17 days. This is his latest visit since the food festival in Chennai. After completing his visit to Bengaluru, he heads back to Lebanon to prepare for his next promotion in Istanbul and for the opening of his new restaurant named Dar–Almer or King’s House. 
"
Food & Health,"
June 11, 2018 10:52 IST
","
Bright Raj on bringing flavours of West Africa in the Deccan
"," Donning a black tank top and a vibrant yellow skirt, Thangasurabi ‘Bright’ Raj hurries around her spacious apartment in Banjara Hills which she shares with a friend. The skirt, she says, sports a Dashiki print, also known as the Angelina print; the textile’s rich history dates back to the 19th Century in West Africa, and the fabric is now popularised by street-style. But it’s not Bright’s fashion that’s the focus here, it’s the smell of peppers and roast chicken wafting through the flat.
The 35 year-old, whose mother is from Madurai and father is from Lagos, is fluent in Tamil. She’s lived in the country for most of her life having travelled to Nepal and Singapore and other parts of south east Asia frequently. Bright studied Fashion Design and Information Technology at NIFT Chennai, and went on to complete her Masters in English Literature, and then worked as a content writer for seven years. 
 ‘Plantain is a staple food as well as tapioca roots and colocasia — these are the bases. We have fuffu which is one such dish derived from this,’ says Bright
Bright has prepared maafe, a traditional peanut soup which originated from Mali. On top of the orange soup are a few golden plantain chips and roasted chicken wings. She places the bowl before us and asks us to dig in while she speaks of her love for cooking, “My mother was a working mother, so she didn’t have much time to cook. That’s when I would dabble with cooking and when I moved to Bangalore, I worked at a food website for three and a half years. That’s when I was exposed to countless foods and recipes with which to experiment. Plus living in Singapore, I got a real taste for south east Asian cuisine given I was living with a Chinese family. So my culinary experience has been building up.” Last year, Bright moved to Hyderabad in December, then she decided to pursue food as a professional pursuit fully after quitting her job in April. 
Bright’s cooking studio, Sinfully Delicious, currently hosts Thai and Italian culinary classes. “After quitting my job in April, I was finalising what would be in each curriculum, planning out my budget and other logistics. In the city there are a lot of established cooking classes which primarily offer baking and Indian dishes mostly, but not a lot of other cuisines, and definitely not of the West African variety. I wanted to give something unique where potential students can go home and feel like they have actually learned something very new. I want to open up their minds to these new flavours.” Bright points out that her classes are pocket-friendly and a lot more homely for those who truly enjoy cooking for people. 
On the West African route




According to Bright, many of similarities lie between Indian and West African cuisines. “We use ingredients such as cumin, turmeric, cardamom — but they are obviously used differently. During the colonial times, Europeans took with them a lot of the local plants and ingredients and cultivated them along their exploratory routes. As Indians, we love okra, but okra comes from West Africa and is one of the most readily-available ingredients here. In West Africa, the most important ingredients are onions, tomatoes and peppers.” 
“Plantain is a staple food as well as tapioca roots and colocasia — these are the bases. We have fuffu which is one such dish derived from this,” she observes, “But across West Africa, the cooking itself is so mosaical; with the resources available and the differing climates. What I have learned is there are still similarities such as kasava, yam, potatoes — basically tubers. And of course, you have lots of vegetables. In Niger, you have thick rainforests and a river delta where fresh fruits and vegetables are used commonly. For meats, you have guinea fowl and other indigenous poultry, too.” 
The continual cross-overs in ingredients throughout history is a valuable bi-product and Bright is ready to dole out such nuggets of information throughout her classes. The course also features touches of Cameroon with its Ndolé or bitter leaf casserole, the country’s ultimate surf ‘n’ turf indulgence. Kenkey, the staple answer to sourdough dumplings, is also on the course. In terms of ingredients, Bright has ensured that she is not teaching anything that doesn’t comprise of difficult-to-acquire ingredients, adding that the more culturally specific ingredients can be bought off Amazon in an instant. 
If the home-chef could use just five words to describe the array of cuisines in West Africa, she instantly says, “Warm, comforting, diverse, tasty, and simple. At the end of the day, cooking brings people together; good food can actually stop wars!”
Bright Raj’s West African cooking classes commence June 19 and run until July 28. Check her Facebook page ‘Sinfully Delicious Cooking Studio’ for more information. Call 9242775552 for more information.
"
Food & Health,"
June 12, 2018 22:38 IST
","
Indian Medical Association launches awareness drive on sexual health
"," The Indian Medical Association (IMA) has launched a nationwide movement to eradicate the social taboo associated with sexual health.
Dr. Ravi Wankhedkar, the IMA national president, stressed the importance of the initiative and said that sex still being a taboo, doctors across India needed to break all the barriers and clinical inertias.
This is the first-of-its-kind initiative launched by the IMA for over three-and-a-half lakh doctors to motivate them to dispel the taboo associated with this subject.
Education must be imparted at school to dispel the taboo associated with this subject. Increasing awareness among schools and colleges by various means will also be a part of this agenda.
The plan of action of this initiative is to hold pan-India educational programmes and also adopt schools and colleges to educate one and all -- students, teachers and parents -- by holding lectures, seminars, symposia, conferences and dialogues.
Plans are also afoot to hold fellowship course and national conferences. 
“IMA also proposed a plan of action to increase the awareness amongst the medical fraternity to change their mindset and attitude towards the taboo subject of sexual health, Dr Wankhedkar said.
As a pilot project, a 12-month fellowship programme in clinical sexology has also been started for doctors who are MD and above and proposes to start similar courses for MBBS doctors with at least five years of experience.
"
Food & Health,"
June 12, 2018 18:03 IST
","
Palette of plant healers
","Plants such as tulsi or hibiscus have been part of Indian gardens, even if the garden is relegated to a pot on the balcony, for centuries now. Just that over the decades, many other plants, which would have otherwise been staples have disappeared in urban homes and are gradually making a comeback.
Most such plants have potent medicinal value – doddapatre (Indian Borage/ ajwain leaf), adusoge (Adathoda vasica/Vasa/Malabar nut) or mehendi (henna/Lawsonia inermis), for example, which our grandmothers had efficiently worked into their families’ lifestyles. Some of these plants, including Aloe Vera, Bhoomi amla, Brahmi, Bhringaraja, Basale soppu, Hibiscus, Shatavari, Shankapushpi, Tulsi and Baje can be grown in pots at home while others such as Pomegranate, Moringa or the Ashoka mara need more space, as they grow into trees. Plants such as Bilva, for instance, are not easy to grow at home and can be procured in shops that sell native medicine or produce.
On the occasion of World Environment Day, The Green Path and Om Sri Sairam Deeksha Training Centre organised a workshop on the ‘role of medicinal plants in primary healthcare – home remedies’ at The Green Path Organic State premises in Malleswaram.
The workshop was conducted by Dr MJ Prabhu, an Ayurvedic doctor and medicinal plants consultant with the Karnataka State Medicinal Plants Authority as well as Dr Pushpa, Asian facilitator, FAO (on Traditional Herbal Food in Healing Systems). Guests at the event were Ashish Kumar Ballal, Former India hockey captain, Olympian and Arjuna awardee; EP Nivedita, Principal Accountant General (A & E), Karnataka; and Dr Latha TS, PRO, KSRTC and Chairperson, Public Relation Council of India, Bangalore.
“It is possible to handle certain recurring or bothersome medical conditions through medicinal plants, if one knows to use them,” said Dr Prabhu beginning his session. “There are remedies for a range of conditions from acidity to indigestion, gastro-intestinal issues, diabetes, jaundice, UTI, menstrual problems, or joint pains, in medicinal plants.” 
Medicinal plants and their benefits according to Dr Prabhu
Amritaballi /Giloy /Tinospora cordifolia: While the leaves of this herbaceous vine are nutritious, the potency in this plant lies in its stem. The stem is ready to be used when mature and flaky. The mature stem can be cut into pieces and used to make a reduced concoction with water. It is useful in handling acidity and gastro-intestinal issues as well as skin diseases. It can be consumed with buttermilk in order to heal the early stages of piles. It is also a haemostatic and can be used to control excess bleeding during menstrual cycles. Its value is enhanced when combined with dry ginger powder, black pepper powder or long pepper. 
Adusoge/Vasa /Adathoda vasica /Malabar nut:
 The leaves of this plant are known to cure asthma. Powdered Adusoge leaves can be combined with dry ginger powder, haritaki powder, and honey for the same. Green tea, made from dry Adusoge leaves help heal thyroid as well as tonsillitis and related conditions. They can be used to make home-made cough syrups. An extract of steamed Adusoge leaves can be combined with sugar candy, for dry cough and honey, black pepper and ginger, for wet cough. 
Madhunashini/Gurmar/Gymnema Sylvestre: 
This climber is known to be a potent medicine for diabetes. The leaves of this plant (five to seven leaves) can be chewed and swallowed with a glass of water. Powdered leaves of Madhunashini can be mixed with warm water and consumed an hour before food to battle constipation. They help combat malnutrition and are known to improve intestinal absorption and handle indigestion.
Ashwagandha/Withania somnifera:
 The roots of the Ashwagandha are known to have several benefits. A paste made from Ashwagandha leaves can be consumed with honey to aid weight-loss. The roots of the plant are known to have anti-aging properties and are known to induce sleep. Three to five grams of powdered Ashwagandha root combined with milk, when consumed at bedtime, can be beneficial for joint pains. 
Alale Kayi/Haritaki/Terminalia chebula: 
This plant, unlike the other plants mentioned above, is not meant to be a potted plant and can’t be typically grown in a home garden. However, the product is available in most native or indigenous medicine stores. It is one of the three constituents of Triphala. It is known to help heal gangrene as well as scars, when combined with ghee and honey. It is known to ease bowel movement while also arresting conditions such as IBS and amoebiasis. It is known to arrest bleeding gums when used as a tooth powder in combination with salt and clove powder. Gargling a concoction of Haritaki can heal tonsillitis and mouth ulcers.
For details on medicinal plant procurement or usage, call the Karnataka State Medicinal Plants Authority, 4th Floor, Vanavikas Building, Malleswaram at 23464089.
"
Food & Health,"
June 12, 2018 14:44 IST
","
‘Surgery in a pill’ may help treat diabetes: study ","Scientists have developed a less invasive and effective treatment for reversing type 2 diabetes, one that can offer the same benefits as surgery.
In a study published in the journal Nature Materials, researchers administered an oral agent in rats to deliver a substance that could temporarily coat the intestine to prevent nutrient contact with the lining in the proximal bowel and avoid post-meal spikes in blood sugar.
“We envision a pill that a patient can take before a meal that transiently coats the gut to replicate the effects of surgery,” said Jeff Karp from Brigham and Women’s Hospital (BWH) in the US. “Over the last several years, we have been working with our surgical colleagues on this idea and have developed a material that meets an important clinical need.”
Over the last decade, bariatric surgeons have made strides in performing weight loss surgery that not only reverses obesity but can also reverse type 2 diabetes in patients with both conditions. Despite dramatic improvements in quality of life and diabetes remission, the number of patients who pursue surgery remains relatively low, researchers said.
They searched for a starting material that would have just the right properties to adhere to the small intestine and then dissolve within a matter of hours. The researchers selected a substance known as sucralfate, an approved drug in the US that is used in the treatment of gastrointestinal ulcers. The team further engineered the substance into a novel material that can coat the lining of the intestine without requiring activation by gastric acid.
The engineered compound, referred to as LuCI (Luminal Coating of the Intestine), can be made into a dry powdered form that can be encapsulated as a pill.
“What we have developed here is essentially, ‘surgery in a pill,’” said Yuhan Lee, a materials scientist in the BWH. “We have used a bioengineering approach to formulate a pill that has good adhesion properties and can attach nicely to the gut in a preclinical model. And after a couple of hours, its effects dissipate.”
The team found that once in the intestine of rats, LuCI can coat the gut, forming a thin barrier that alters nutrient contact and lowers blood glucose response after a meal. After a meal, blood sugar levels rise and can stay elevated over time. However, one hour after LuCI was administered to the rats, the response to glucose was lowered by 47 per cent. The team found that this response was temporary, and after three hours, the effect essentially disappeared.
The team is now testing the effect of short- and long-term use of LuCI in diabetic and obese rodent models. They also plan to advance some of their pilot studies showing that LuCI can be used to deliver drugs, including proteins directly to the gastrointestinal tract.
"
Food & Health,"
June 13, 2018 20:12 IST
","
Sunshine on a plate
"," The last time we climbed the staircase inside Grandmama’s Café in Juhu, we found good Goan meat at the end. The now shuttered Porto & Poie, with its azulejo tiles and black and white photographs, won us over with its simple, comforting Goan food and innovative cocktails. Today, climbing the staircase leads us to another Goan place, this time helmed by a couple — Lloyd and Nerissa Braganza — who are as passionate about cooking Goan food as we are about eating it.
Branching out
The interiors haven’t changed much, with the exception of a few embellishments. The photographs on the wall are from Lloyd’s family. There are still plates on the ceiling and the upholstery is the same but the walls are covered in artwork showcasing life in Goa, the colourful caricatures reminding us of the great Mario Miranda and his take on local life. House of Lloyd started off in the Braganzas’ garden in Candolim, where it soon became known for its grilled food. 
Now, this House has made its way to Mumbai where it hopes to introduce the city to authentic Goan food. “No, we don’t serve vegetarian sorpotel here though we have been asked,” says Nerissa, with a smile. There’s no fish vindaloo either. 
Instead, the menu is replete with Goan Catholic food, some of which has been inspired by the Portuguese. There are beef croquettes (packed with meat and crumb fried), rissois, tongue roast and a fiery pork vindaloo, and kismoor. One bite of the gravy soaked Anant Gadho’s Ros Omelette (₹400) and it felt like we were standing outside a stall at the Margao bus stand, chomping down on that filling midnight treat. The omelette – fluffy and stacked with onions and green chillies — was sandwiched between two halves of a chicken gravy soaked poee making for a messy starter. The Agassaim Sausage Chilli Fry (₹400) won us over with its spicy aroma; the sausage cooked with heaps of onions and potatoes to be mopped up with even more poee.
Spiced just right
There was poee (₹60) with everything and we weren’t complaining, starved as we are for a taste of that versatile, pita-like bread. We used it to mop up the Mutton Xacuti (₹550) starring tender pieces of meat engulfed in dry roasted spices and heavy on the coconut, and the Goan Fish Curry (₹500), which had filets of bhetki swimming in a bright orange curry redolent with kokum and tirphal. We aren’t too fond of a fish curry that has boneless fish but luckily, there was other food to distract us from this oversight. Kokum (or sola as the Goans call it) also made its way into a tangy cocktail, Amsol Twist (₹600) and the lightly seasoned Sungta Solache (₹700), prawns cooked in light stew-like gravy. 
As the meal progressed, so did the spice quotient. Our favourite was Nerissa’s Prawns Balchao (₹650), that vinegar and masala-laden prawn pickle. Meant to be eaten as a side dish or a pickle, Nerissa and Lloyd spoke about people often confusing it for a gravy dish. “They expect fresh prawns and this tangy curry but that’s not a proper balchao. We salt and dry our prawns before making the balchao so that they last longer,” says Lloyd. 
Family production
All the masalas used at House of Lloyd are made in-house, using ingredients sourced from Goa. The sorpotel on the menu comes from their home kitchen — his mother Celia cooks it and that’s why the dish is named after her. Poees come in every week, which means it gets a bit dry by the time it reaches the table. In their bid to stay true to Goan food, the couple hasn’t strayed too much on the fusion route. They do have a few experimental vegetarian dishes, which take inspiration from Hindu Goan cuisine. Our pick is the Kelfool Melgor (₹450), a dry dish was a flavourful and crunchy mixture of banana blossom cooked with gherkins, black gram and a dash of coconut.
Dessert here, are Nerissa’s domain. The star was Tender Coconut Souffle (₹350), a dessert made with condensed milk, gelatin, sugar, coconut water and chunks of tender coconut. It’s a soft, creamy but light. The sawdust pudding, Serradurra (₹350), was equally delicious, made with real biscuit crumbs and whipped cream. Her famous Bread Pudding (₹350) reminded us of a Christmas cake — studded as it was with rum and Cointreau soaked dried fruits. The specialty of the restaurant may be the grilled food (which is only available in the evening) but we will return for the desserts.
House of Lloyd, like its predecessor, is expensive. But, the food is good and the D’Souzas are extremely passionate about showcasing real Goan food.
House of Llyod, Hotel Royal Garden, First Floor, Above Grandma’s Café, Juhu Tara Road, Juhu; 30151936
"
Food & Health,"
June 13, 2018 15:50 IST
","
From the bazaars of Hyderabad
","A whiff of spices invites me to Nizam’s Khana, the Hyderabadi food festival at Fairfield by Marriott. Waiters are clad in white kurta-pyjama and traditional prayer caps on their heads. A live counter at a side serves fish, chicken and beef kebabs. I settle down to a glass of Hyderabadi lassi to start that somehow reminds me of the flavour of sweet paan. G. Somu, the head chef tells me why. “I have added a twist to the drink by adding gulkand in it that is used in meetha fan, an integral part of Hyderabadi cuisine.” He recommends I try Haleem. Garnished with caramelised onion and mint leaves on top, it is gooey and has a strong flavour of lamb meat and ghee. “Muslims in Hyderabad usually break their Ramadan fasting with haleem. It is rich in proteins and has almonds, pistachio, cashew, oats, ghee, broken wheat,lamb meat and chana dal as it’s ingredients. It takes nearly 12 hours to make haleem in the traditional way. Even the bones of the lamb have to melt into the meat during this process,” explains the chef who lets me into a secret that he has a technique up his sleeve that cuts down on time of preparation. 




I savour the tender chicken pieces that are in the Murg Badami Shorba. I like its mildly spiced flavour. The beef kabab is perfectly grilled and the pudina chutney is a perfect companion to it. I am served some small sized puris, which I learn are Lukmi - crisp on the outside and stuffed with spinach and corn. I spoon up the tangy Lagaan ka Murg with the sheermal, a flat, slightly sweet bread. There is saffron in the sheermal and it is often eaten with Haleem too, I am informed. 
I am expecting a spicy biriyani but I am pleasantly surprised when I eat the Kacche Gosht Ka Biriyani. I taste a hint of cinnamon and am regaled with a story about its origins by the chef as I dig in. “Long ago in Hyderabad, during a battle, soldiers found they were running out of rations. Their chef was instructed to come up with a dish that could be eaten by itself without any side dish. He suggested a rice dish made with spices and was both healthy and delicious. This was the Biriyani.” Chef Somu says the Kacche Gosht Ka Biriyani took him two years to master. “The meat used is not cooked before marination, hence its name. And there are less known ingredients such as Khus Ki Jad and Pan Ki Jad that are also added to give it its unique flavour,” he says.
The Kubani ka Meetha is the perfect finale with its apricots, rabdi, slivers of cashew and badam. It is delicious and I can’t leave for home without a second helping.
Info you can use
The fest is on till June 17; 7.00 pm to 11.00 pm
Cost is ₹677 plus taxes
Call 7094446622 for reservations
"
Food & Health,"
June 13, 2018 15:42 IST
","
The dabba from home "," Now that the summer vacations have come to an end and the new school year has commenced, it’s time for families to get back to regular school routine and the one of what to pack for lunch. 
When we were growing up our school lunches were a reflection of the kind of food we ate at home and most often we would barter our tiffin with others. A puli saadham for example would be exchanged for a pongal, a payasam, an aloo subzi and so on. 
Somewhere along the way that changed and the packed lunches got fancier but less nutritious so much so that schools are now stepping in to provide nutrition as they see fit. Parents are being urged to send simple, wholesome meals in the right quantities. Some schools are even suggesting weekly meal schedules to help parents.
Why is it this hard to get children to eat simple foods? My father-in-law shared an early childhood memory with us. One day, he refused his idli breakfast and wanted something else. No one berated or reproached him, they just removed his plate from the table and he was free to go. He still remembers the hunger pangs and by the time the noon meal came along, he was ready to eat anything that was served to him! He says he never complained about food thereafter. I sometimes think that a little hunger is good for children. It won’t hurt them. The privileged kids, especially those who live in an urban environment, are plied with an endless supply of food and probably have never felt a hunger pang.
Often love for one’s young is equated with feeding them. Many people hinted that I was a heartless mother just because my children ate a breakfast of either ragi porridge, idli or a nendhram porridge from the age of one till they were almost three. Meal times were kept simple. Lunch consisted of simple poriyal, keerai , paruppu and curd which continues to this day. It is a diet my husband and I were brought up on. And I believe that is why my kids eat vazhaithandu, bitter gourd or sundakkai without a fuss. 
My kids do love their sushi rolls and thin crust pizzas but it’s very clear that those are treats and will always remain so. It’s heartening to see my older teen refuse a heavy meal out because she has already made plans to dine out with friends the following day. Balance is of utmost importance and it can only be achieved by following a daily diet of the kind of food you are born into. It’s claimed that the Indian DNA not only recognises local cuisine but also helps improve the body’s metabolic rate of digestion, absorption and assimilation.
My mom always quoted her elders saying that when children are given high calorific or rich foods, it will lead to mandham (a slump in the digestive organs) and I’ve witnessed that so many times when parents complain about children being listless and not feeling hungry. When children are active and eat the right foods the body demands food by ‘feeling hungry’. So feed that hunger with the right food. You might face some resistance initially to junk being replaced by real food in the lunch boxes, but trust me, your child will thank you in the years to come.
Did you know?
Tempering ingredients like mustard seeds, urad dhal and curry leaves are vital because they add small daily doses of protein, iron and fibre to the diet
Semi polished or un polished rice grains are highly nutritious and make flavoured rice dishes
Dals, lemon, pulses are easy to cook and replenish vital nutrients
Curd and buttermilk are essential pro-biotics which promote gut bacteria
Sauces and condiments are high in preservatives, refined sugar and salt and are best avoided during the week
Childhood obesity is best tackled by offering fresh, seasonal and simple and tasty meals
"
